received_time_ns,timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,thrust_body_x,thrust_body_y,thrust_body_z,reset_integral
1775898259970034688,1152000,0.0,0.0,2.756022513494827e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775898259978034688,1160000,0.0,0.0,2.8068367100786418e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775898260026034688,1208000,0.0,0.0,3.2245814509224147e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775898260070034688,1252000,0.0,0.0,3.4607117413543165e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775898260118034688,1300000,0.0,0.0,4.331034506321885e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775898260174034688,1356000,0.0,0.0,5.117818000144325e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775898260222034688,1404000,0.0,0.0,5.439832239062525e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775898260270034688,1452000,0.0,0.0,5.7427616411587223e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775898260326034688,1508000,0.0,0.0,6.070126619306393e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775898260374034688,1556000,0.0,0.0,6.650744035141543e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775898260422034688,1604000,0.0,0.0,7.087888661772013e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775898260470034688,1652000,0.0,0.0,7.107597048161551e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775898260526034688,1708000,0.0,0.0,7.269551861099899e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775898260578034688,1760000,0.0,0.0,7.383310003206134e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775898260622034688,1804000,0.0,0.0,7.845672371331602e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775898260670034688,1852000,0.0,0.0,8.145106403389946e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775898260722034688,1904000,0.0,0.0,8.376414916710928e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775898260770034688,1952000,0.0,0.0,8.784787496551871e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775898260826034688,2008000,0.0,0.0,9.139190660789609e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775898260870034688,2052000,0.0,0.0,9.391710045747459e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775898260922034688,2104000,0.0,0.0,0.00010067255789181218,0.0,0.0,0.0,-0.0010000000474974513,False
1775898260974034688,2156000,0.0,0.0,0.00010408263915451244,0.0,0.0,0.0,-0.0010000000474974513,False
1775898261026034688,2208000,0.0,0.0,0.00010690049384720623,0.0,0.0,0.0,-0.0010000000474974513,False
1775898261066034688,2248000,0.0,0.0,0.00011001824168488383,0.0,0.0,0.0,-0.0010000000474974513,False
1775898261122034688,2304000,0.0,0.0,0.00011714357242453843,0.0,0.0,0.0,-0.0010000000474974513,False
1775898261170034688,2352000,0.0,0.0,0.0001230018970090896,0.0,0.0,0.0,-0.0010000000474974513,False
1775898261226034688,2408000,0.0,0.0,0.00012908231292385608,0.0,0.0,0.0,-0.0010000000474974513,False
1775898261274034688,2456000,0.0,-0.0,1.5797696113586426,0.0,0.0,0.0,-0.0010000000474974513,False
1775898261322034688,2504000,0.0,-0.0,1.579766035079956,0.0,0.0,0.0,-0.0010000000474974513,False
1775898261370034688,2552000,0.0,-0.0,1.578223466873169,0.0,0.0,0.0,-0.0010000000474974513,False
1775898261426034688,2608000,0.0,-0.0,1.5771008729934692,0.0,0.0,0.0,-0.0010000000474974513,False
1775898261466034688,2648000,0.0,-0.0,1.5766336917877197,0.0,0.0,0.0,-0.0010000000474974513,False
1775898261522034688,2704000,0.0,-0.0,1.5769383907318115,0.0,0.0,0.0,-0.0010000000474974513,False
1775898261570034688,2752000,0.0,-0.0,1.5780400037765503,0.0,0.0,0.0,-0.0010000000474974513,False
1775898261622034688,2804000,0.0,-0.0,1.5792946815490723,0.0,0.0,0.0,-0.0010000000474974513,False
1775898261670034688,2852000,0.0,-0.0,1.5794888734817505,0.0,0.0,0.0,-0.0010000000474974513,False
1775898261726034688,2908000,0.0,-0.0,1.5792442560195923,0.0,0.0,0.0,-0.0010000000474974513,False
1775898261766034688,2948000,0.0,-0.0,1.5787891149520874,0.0,0.0,0.0,-0.0010000000474974513,False
1775898261826034688,3008000,0.0,-0.0,1.5782071352005005,0.0,0.0,0.0,-0.0010000000474974513,False
1775898261874034688,3056000,0.0,-0.0,1.5771266222000122,0.0,0.0,0.0,-0.0010000000474974513,False
1775898261922034688,3104000,0.0,-0.0,1.5760564804077148,0.0,0.0,0.0,-0.0010000000474974513,False
1775898261958034688,3140000,0.0,-0.0,1.5754801034927368,0.0,0.0,0.0,-0.0010000000474974513,False
1775898262026034688,3208000,0.0,-0.0,1.5743608474731445,0.0,0.0,0.0,-0.0010000000474974513,False
1775898262074034688,3256000,0.0,-0.0,1.5738980770111084,0.0,0.0,0.0,-0.0010000000474974513,False
1775898262122034688,3304000,0.0,-0.0,1.5736182928085327,0.0,0.0,0.0,-0.0010000000474974513,False
1775898262170034688,3352000,0.0,-0.0,1.5727760791778564,0.0,0.0,0.0,-0.0010000000474974513,False
1775898262226034688,3408000,0.0,-0.0,1.5718897581100464,0.0,0.0,0.0,-0.0010000000474974513,False
1775898262266034688,3448000,0.0,-0.0,1.5711956024169922,0.0,0.0,0.0,-0.0010000000474974513,False
1775898262326034688,3508000,0.0,-0.0,1.57117760181427,0.0,0.0,0.0,-0.0010000000474974513,False
1775898262370034688,3552000,0.0,-0.0,1.571398377418518,0.0,0.0,0.0,-0.0010000000474974513,False
1775898262426034688,3608000,0.0,-0.0,1.5715049505233765,0.0,0.0,0.0,-0.0010000000474974513,False
1775898262470034688,3652000,0.0,-0.0,1.571711540222168,0.0,0.0,0.0,-0.0010000000474974513,False
1775898262526034688,3708000,0.0,-0.0,1.5720343589782715,0.0,0.0,0.0,-0.0010000000474974513,False
1775898262566034688,3748000,0.0,-0.0,1.5726035833358765,0.0,0.0,0.0,-0.0010000000474974513,False
1775898262626034688,3808000,0.0,-0.0,1.5735433101654053,0.0,0.0,0.0,-0.0010000000474974513,False
1775898262674034688,3856000,0.0,-0.0,1.5742011070251465,0.0,0.0,0.0,-0.0010000000474974513,False
1775898262722034688,3904000,0.0,-0.0,1.5748004913330078,0.0,0.0,0.0,-0.0010000000474974513,False
1775898262770034688,3952000,0.0,-0.0,1.5754177570343018,0.0,0.0,0.0,-0.0010000000474974513,False
1775898262826034688,4008000,0.0,-0.0,1.5760841369628906,0.0,0.0,0.0,-0.0010000000474974513,False
1775898262862034688,4044000,0.0,-0.0,1.5762962102890015,0.0,0.0,0.0,-0.0010000000474974513,False
1775898262922034688,4104000,0.0,-0.0,1.5765907764434814,0.0,0.0,0.0,-0.0010000000474974513,False
1775898262970034688,4152000,0.0,-0.0,1.5768460035324097,0.0,0.0,0.0,-0.0010000000474974513,False
1775898263026034688,4208000,0.0,-0.0,1.5770153999328613,0.0,0.0,0.0,-0.0010000000474974513,False
1775898263074034688,4256000,0.0,-0.0,1.577181339263916,0.0,0.0,0.0,-0.0010000000474974513,False
1775898263126034688,4308000,0.0,-0.0,1.5775461196899414,0.0,0.0,0.0,-0.0010000000474974513,False
1775898263174034688,4356000,0.0,-0.0,1.578433871269226,0.0,0.0,0.0,-0.0010000000474974513,False
1775898263226034688,4408000,0.0,-0.0,1.5793421268463135,0.0,0.0,0.0,-0.0010000000474974513,False
1775898263274034688,4456000,0.0,-0.0,1.5801669359207153,0.0,0.0,0.0,-0.0010000000474974513,False
1775898263318034688,4500000,0.0,-0.0,1.5806792974472046,0.0,0.0,0.0,-0.0010000000474974513,False
1775898263366034688,4548000,0.0,-0.0,1.5810312032699585,0.0,0.0,0.0,-0.0010000000474974513,False
1775898263422034688,4604000,0.0,-0.0,1.5813136100769043,0.0,0.0,0.0,-0.0010000000474974513,False
1775898263474034688,4656000,0.0,-0.0,1.581375241279602,0.0,0.0,0.0,-0.0010000000474974513,False
