future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate
-0.0002562259163707302,-0.0004995365554486988,1.5892459148235467,8.037386582860305e-05,-7.137182707338794e-05,0.0017293915442146805
