received_time_ns,base_mode,custom_mode,system_status
1775929875834705521,209,20,3
1775929876832397065,209,20,4
1775929877845239885,209,20,4
1775929878841265216,209,20,4
1775929879837420276,209,20,4
1775929880834071491,209,20,4
1775929881879620035,209,20,4
1775929882835596404,209,20,4
1775929883876149375,209,20,4
1775929886865930639,209,20,4
1775929886867041216,209,9,4
1775929886898990141,209,9,4
1775929886922984235,209,9,4
