received_time_ns,base_mode,custom_mode,system_status
1775925989888468336,209,20,3
1775925990879852668,209,20,4
1775925991871515556,209,20,4
1775925992865583170,209,20,4
1775925993863207019,209,20,4
1775925994858984186,209,20,4
1775925995859434415,209,20,4
1775925996853394575,209,20,4
1775925997848715207,209,20,4
1775925998846910456,209,20,4
1775926000900543951,209,9,4
1775926000918730005,209,9,4
1775926000946083802,209,9,4
