window_mean_roll,window_mean_pitch,window_mean_yaw,window_mean_roll_rate,window_mean_pitch_rate,window_mean_yaw_rate,window_peak_roll,window_peak_pitch,window_peak_yaw,window_peak_roll_rate,window_peak_pitch_rate,window_peak_yaw_rate
0.0007373868752650195,-1.2532755714658706e-05,0.003379648887404607,-0.0030345090236627145,-0.0006983475995840856,-0.0042564919749366135,0.0027194541340724698,0.009322289706444373,0.08627172883701395,0.009585046167471764,0.010573796029818111,0.01746732035979707
