future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate
2.3125416637331964,-0.05024184472816516,146.53740524181535,-0.4770610020440936,-2.1415395671580892,16.16662046741279
