feature,roll__h1,pitch__h1,yaw__h1,roll_rate__h1,pitch_rate__h1,yaw_rate__h1,roll__h2,pitch__h2,yaw__h2,roll_rate__h2,pitch_rate__h2,yaw_rate__h2
command_roll,0.01871214665731573,-0.004037128835094539,0.0012518950309645567,-0.00016467116234250318,0.002068892854579321,-0.004982474315064677,0.036697602234790724,-0.007663259713962058,0.0014673453951189021,0.000787026921453551,0.004862681176509148,-0.010294729137590221
command_pitch,-0.004197254164231895,0.01611230299152619,0.0037429354224096066,0.0006109685395432952,-0.0018195684093719098,-0.004969934506753291,-0.007139161462536303,0.031747761456622524,0.007435096028972198,0.00133671714612995,-0.0037820852008888617,-0.00884472768878184
command_yaw,-0.023772585876807285,0.005767888517994925,-0.011051027041996045,-0.0043095877448146224,-0.005045822203091957,0.04310661518699367,-0.0430065025095402,0.01189705742594338,-0.01951171276773834,-0.0037377069247122073,-0.009299578978456867,0.08241065955925574
command_throttle,0.007241040920371859,0.005787393761062503,0.011499392913398139,0.005461667258600048,0.0015897934444877254,0.008163253937786474,0.014225981769223944,0.012367135305642093,0.03676829597016543,0.014241524005179047,-0.000741911926208772,0.019016563577022735
roll,0.961515301660979,-0.009997340127202835,-0.04954895884938147,0.002382357487360206,-0.003175863249801804,-0.04038873232168247,0.8780445390499974,-0.01746161595615553,-0.07516918448654705,-0.005378601745094041,0.00011342974557366895,-0.09863330917474028
pitch,0.047741092595979556,0.9617562513013762,-0.01339132132051748,0.019155929475911763,0.0029129613756093574,0.07628848714907482,0.09887591095414329,0.8712431772091925,-0.026102434207549693,0.04118441872771782,0.0004010230228520652,0.17776887987586487
yaw,0.012471440977920644,0.0022481720518965093,0.4442965119496013,-0.002805686037450554,-0.00406699183157132,0.024550365534351217,0.021730220193177448,0.003054863905333222,0.3961047247307879,0.0008347861764740279,-0.005077846077413932,0.050128622339640244
roll_rate,0.000711678131146237,-0.00315540282934701,-0.01969151231201762,0.7880926604064564,-0.11304218211229812,0.2997742806888922,0.0006619435018093492,-0.006313299645397308,-0.04272772044299933,0.47022819822223605,-0.20317475669332224,0.5600058098353714
pitch_rate,-0.0009056803753570771,0.005088906469358321,0.026911321938217724,0.23700091607843266,0.9343484627397479,-0.368777412633165,-0.00105333237000136,0.009496454396669764,0.06314261168599897,0.36115686689134174,0.7092143366843934,-0.7018304382215521
yaw_rate,0.0012993331165189815,-0.0008683720675368423,0.0016111720875563304,0.06699210295827471,0.009352501853166509,1.1290538688856495,0.00265620270822104,-0.0007387667866710942,0.004449073853252784,0.10879158513427158,0.019015946873548528,1.2736524491783912
position_x,-0.0006616626087308402,-0.0007367932159291293,0.00139882244362252,-0.00043552423624366446,0.0003729361955424477,0.0025028770556398345,-0.0010398059531400489,-0.001315840978906854,0.0024362127127828597,-0.0002320508938572198,0.0006733634478719889,0.0059299685945695575
position_y,0.0008919500040306513,-0.0006258065361682478,0.00543688110926179,-0.0012839710601865552,-0.0002202996771212289,0.003697400640650858,0.001395333106888325,-0.0014062381880832612,0.010327149197729918,-0.003577302214273716,-0.00032904288249746626,0.0036432310060734835
position_z,4.2589279432378815e-05,6.044496785642873e-06,0.0001303338092775887,4.963040717919662e-05,1.9632131291250303e-05,-2.859516273311195e-05,7.285186546850751e-05,2.4765328683379007e-05,0.00034080109574564357,4.758953985149446e-05,2.2249568069508798e-05,-4.835598040019422e-05
velocity_x,0.00044384500758384355,0.009615190578085247,-0.03378722087010817,0.0005284463294644018,-0.001786106869232127,0.005612724452303382,-0.002624640512055224,0.01768134837428007,-0.06217003977818483,0.002706423162369556,-0.0021259644034836633,0.013283312831212918
velocity_y,-0.00856929708806584,0.0028055545089067198,0.02164687705209639,0.005664602381322937,0.000675384960506563,0.0037980679485916887,-0.01730619605737807,0.002703860082362952,0.04227748388763601,0.012565414322875623,-0.0006598383799868925,0.015764992673282508
velocity_z,0.00018746980949371403,-0.00012978789027369095,-0.0002511854344821782,-0.00019413535001443433,2.7060789323347597e-05,-0.0003422535951500388,0.0004325685740690833,-0.0002792149562049252,-0.0010330236914321844,-0.00037772290999036923,0.00019325237537525192,-0.0008778060731080687
altitude,-4.2589279434517485e-05,-6.044496787757467e-06,-0.00013033380940427012,-4.963040718030349e-05,-1.963213129176664e-05,2.8595162737784633e-05,-7.285186547451841e-05,-2.4765328687091993e-05,-0.00034080109553670686,-4.7589539854384416e-05,-2.2249568069425304e-05,4.835598038556838e-05
vertical_speed,-0.00018746980952320523,0.00012978789026452299,0.0002511854339039393,0.00019413534999533253,-2.706078931776803e-05,0.0003422535951997665,-0.00043256857413125294,0.0002792149561892023,0.001033023692055775,0.00037772290995522937,-0.0001932523753697568,0.0008778060730893114
heading,0.004477116474480802,0.0015329000902723345,0.3729203174418587,0.004461378239286275,0.0031463316560817302,-0.008332647052469193,0.01134013076240555,0.003152166661199593,0.24856943958685485,0.0027330065001807072,0.0013246804573742099,-0.015120557787973908
mode_offboard_attitude,0.00932700678807734,0.008052774344226686,0.017075676030244097,0.006501276118910078,0.0009252560086408406,0.012297424887034877,0.017891159497030018,0.017222964099689327,0.04933165197199669,0.016125639520220156,-0.0034694360123495005,0.026718787575182968
mode_posctl,-0.009327006788081058,-0.00805277434422536,-0.017075676030332165,-0.006501276118876056,-0.0009252560086352249,-0.01229742488703479,-0.017891159497033453,-0.017222964099675497,-0.049331651970578025,-0.016125639520180455,0.0034694360123475013,-0.02671878757520186
clip__command_roll,0.018712146657787386,-0.004037128835153381,0.0012518950324713876,-0.00016467116232849366,0.002068892854593576,-0.004982474314976575,0.03669760223318953,-0.007663259713998113,0.0014673453950615888,0.0007870269214497938,0.004862681176533852,-0.01029472913752661
sq__command_roll,0.04785849872669996,-0.022341185547462793,0.11154895016627109,-0.02570778873421024,-0.005006597882721572,-0.09648216581642181,0.07793117671174517,-0.04483879774405594,0.21024856149045265,-0.05049547671197492,-0.007983515871158796,-0.1648144425663438
clip__command_pitch,-0.004197254164227485,0.016112302991313283,0.0037429354213352186,0.0006109685395627024,-0.0018195684094041795,-0.004969934506874908,-0.0071391614624402465,0.03174776145658561,0.007435096029422752,0.0013367171461653932,-0.0037820852008673338,-0.008844727688979894
sq__command_pitch,0.006022603676141406,0.020909946768975004,0.12331088541104723,-0.15289970588992124,-0.013505157513358974,0.1891860930403784,0.03367780578969925,0.05374909816788995,0.2710398576080208,-0.2552819511295543,-0.01612493534986424,0.38154563211645715
clip__command_yaw,-0.02377258587698923,0.0057678885179459245,-0.011051027040552778,-0.0043095877449854415,-0.005045822203059176,0.04310661518789042,-0.04300650251111211,0.011897057425967535,-0.019511712766732418,-0.003737706924899437,-0.009299578978481174,0.0824106595552546
sq__command_yaw,-0.6562028351517576,0.2995116525595467,-0.008094703134223252,0.6116209756281396,-0.14667600310703494,-1.6818644178701114,-1.253943255679053,0.5344608002357526,0.19354404433111047,1.2228578957643417,-0.4889199192257835,-3.368581669094892
clip__command_throttle,-0.014272553792213736,-0.004022696726345438,-0.06633206033114747,-0.02092408166617534,0.0020035160081598572,-0.0052369685496063325,-0.027631158753935084,-0.00724342318031569,-0.15134975437377812,-0.02988960840066609,0.017184856243635683,-0.006369608386141069
sq__command_throttle,-0.033196929201036576,-0.02145350897843718,-0.10914509079482802,-0.03332958696448622,0.002941440172286167,-0.03337920708103234,-0.06295952864898498,-0.044557769306127634,-0.2624048684385616,-0.05744668569718884,0.03055359387023913,-0.06322635966342349
sq__roll,-0.17812905177365917,-0.21525728673970215,-0.3895618425654437,-0.022250620929178427,0.1659496020533042,-1.0050548764040517,-0.45998133579127076,-0.524948497444558,-0.6698535960680265,0.07459081313538715,0.3358630698574461,-1.562092256579592
sq__pitch,0.7870713363086813,0.37334681606267894,0.5404946247430048,0.18847785350070256,0.11323605308631277,-1.4726833539420274,1.4620567127780322,0.5892915371539929,1.243789486857734,0.5632505303824095,0.29657443770977093,-2.386151785674907
sq__yaw,-0.012462626602886247,-0.0031139119079437493,0.1218785421205619,-0.0010891566211274001,0.0008357373087572619,-0.010311136994397022,-0.024710951724923567,-0.006107225178250995,0.23510358472172255,-0.0023190635846129367,0.0031147525294218017,-0.021296678635771758
sq__roll_rate,0.003696037034189572,0.0037303391206619354,0.027387811599977628,-0.14446285491513372,0.06522548100188615,0.15054847265122195,0.0072772091846607595,0.006461364884952353,0.05533226544358752,-0.44441508140159225,0.0037846189864752825,0.25481489055111656
sq__pitch_rate,-0.0034176184461564823,-0.012241465147074925,0.016337524286516518,0.4864465050989638,-0.05321533752504375,1.9431801362921801,-0.009449599424447501,-0.021954159746203974,0.03634155611617897,0.4324040786334761,-0.1562321687809244,3.8940924240415278
sq__yaw_rate,5.187677091003518e-05,-0.00028826415347544133,0.001628739066065001,0.04521284197923753,0.007604296021134601,0.049185763797364314,0.00030144770773227555,-0.00019568967586118047,0.003905675437512271,0.08397261213776282,0.017025474982594505,0.11848312928299176
backend_px4__command_roll,0.018712146657457282,-0.004037128835379309,0.0012518950315059752,-0.00016467116233759033,0.0020688928545576574,-0.004982474314746884,0.036697602233066076,-0.007663259714003138,0.0014673453952879683,0.0007870269214467138,0.004862681176538186,-0.010294729137566964
backend_px4__command_pitch,-0.004197254164272754,0.016112302991564267,0.0037429354206468127,0.0006109685395594786,-0.0018195684093949638,-0.004969934506702555,-0.007139161462444928,0.0317477614558794,0.007435096027794255,0.0013367171461614196,-0.0037820852008691123,-0.008844727688826381
backend_px4__command_yaw,-0.02377258587723089,0.005767888518044488,-0.011051027040329984,-0.004309587744917111,-0.005045822203022463,0.043106615188918215,-0.04300650251051419,0.011897057425962351,-0.019511712766593046,-0.0037377069249139136,-0.00929957897849994,0.08241065955500812
backend_px4__command_throttle,0.007241040920356468,0.005787393761024363,0.011499392915026276,0.005461667258572335,0.001589793444481029,0.008163253937867609,0.014225981769170159,0.012367135305549705,0.036768295966741214,0.014241524005107425,-0.0007419119262053745,0.019016563577584942
