received_time_ns,timestamp,timestamp_sample,x,y,z,vx,vy,vz,heading,dist_bottom,dist_bottom_valid,xy_valid,z_valid,v_xy_valid,v_z_valid
1775898641257027989,1775898639987045,1775898639975045,-0.28257009387016296,-0.06886668503284454,0.8603719472885132,0.04237787052989006,0.0016071951249614358,-0.017040114849805832,1.5777795314788818,0.1252206563949585,True,True,True,True,True
1775898641271766763,1775898639999045,1775898639983045,-0.2826063334941864,-0.0693575069308281,0.8609533905982971,0.04246252030134201,0.001327762845903635,-0.01689915359020233,1.5777785778045654,0.12442994117736816,True,True,True,True,True
1775898641284827835,1775898640003045,1775898639991045,-0.28263044357299805,-0.06983675062656403,0.861513614654541,0.042550139129161835,0.0010452227434143424,-0.016770431771874428,1.577777624130249,0.12379324436187744,True,True,True,True,True
1775898641305461075,1775898640027045,1775898640011045,-0.2826460599899292,-0.07076401263475418,0.8625757694244385,0.042754318565130234,0.0005222026957198977,-0.01654783822596073,1.5777748823165894,0.12257742881774902,True,True,True,True,True
1775898641308466819,1775898640031045,1775898640019045,-0.2826380431652069,-0.07121340185403824,0.8630797863006592,0.0428454615175724,0.0002623360778670758,-0.016459105536341667,1.5777733325958252,0.12199622392654419,True,True,True,True,True
1775898641315151577,1775898640039045,1775898640027045,-0.28262004256248474,-0.07165418565273285,0.8635669350624084,0.04295933246612549,-4.065543180331588e-06,-0.016384685412049294,1.577771544456482,0.12143158912658691,True,True,True,True,True
1775898641336882239,1775898640047045,1775898640035045,-0.28257688879966736,-0.07212599366903305,0.8650155067443848,0.04317609965801239,-0.0003502953622955829,-0.01606229692697525,1.577768087387085,0.1501520872116089,True,True,True,True,True
1775898641344658083,1775898640055045,1775898640043045,-0.28252315521240234,-0.07259036600589752,0.8664230108261108,0.04338766634464264,-0.0006894355756230652,-0.015723682940006256,1.577769160270691,0.14873039722442627,True,True,True,True,True
1775898641357568918,1775898640063045,1775898640051045,-0.28245940804481506,-0.07304751873016357,0.8677912354469299,0.04358223080635071,-0.0010030888952314854,-0.01542448066174984,1.5777703523635864,0.14734786748886108,True,True,True,True,True
1775898641370034576,1775898640071045,1775898640059045,-0.28238579630851746,-0.0734979659318924,0.8691214919090271,0.04378637671470642,-0.0013539594365283847,-0.015140656381845474,1.5777722597122192,0.14600294828414917,True,True,True,True,True
1775898641380955138,1775898640087045,1775898640075045,-0.2822098731994629,-0.0743802860379219,0.871673583984375,0.04420488700270653,-0.002021039603278041,-0.014554953202605247,1.5777761936187744,0.14342057704925537,True,True,True,True,True
1775898641389822773,1775898640095045,1775898640083045,-0.2821079194545746,-0.0748123824596405,0.8728876709938049,0.044418904930353165,-0.002351304516196251,-0.014278281480073929,1.5777758359909058,0.14187091588974,True,True,True,True,True
1775898641404226736,1775898640107045,1775898640091045,-0.2819969356060028,-0.07523869723081589,0.8740689158439636,0.0446215383708477,-0.002675283933058381,-0.014030421152710915,1.5777761936187744,0.14067310094833374,True,True,True,True,True
1775898641412629451,1775898640111045,1775898640099045,-0.2818772494792938,-0.0756593570113182,0.8752182126045227,0.04480321332812309,-0.002987954765558243,-0.013794229365885258,1.5777777433395386,0.13950711488723755,True,True,True,True,True
1775898641435088101,1775898640131045,1775898640115045,-0.2816019356250763,-0.07651905715465546,0.8774250149726868,0.045183293521404266,-0.0036577358841896057,-0.013292170129716396,1.5777922868728638,0.13726681470870972,True,True,True,True,True
