feature,roll__h1,pitch__h1,yaw__h1,roll_rate__h1,pitch_rate__h1,yaw_rate__h1,roll__h2,pitch__h2,yaw__h2,roll_rate__h2,pitch_rate__h2,yaw_rate__h2
command_roll,-1.715899209973289e-14,-2.4348396221545456e-16,3.5123080095777835e-10,3.952769106097799e-13,1.926181666738699e-15,8.504983643970126e-12,-1.715899209973289e-14,-2.4348396221545456e-16,3.5123080095777835e-10,3.952769106097799e-13,1.926181666738699e-15,8.504983643970126e-12
command_pitch,-1.1612038922802403e-14,-2.3551050311208503e-16,2.3986035605751124e-10,3.5891244346946615e-13,1.7881922994221045e-15,6.473687153760725e-12,-1.1612038922802403e-14,-2.3551050311208503e-16,2.3986035605751124e-10,3.5891244346946615e-13,1.7881922994221045e-15,6.473687153760725e-12
command_yaw,1.0334782391092099e-15,4.288469798554423e-18,-2.306852881239365e-11,4.231110438675903e-14,7.508416571710313e-17,1.9074057894767826e-14,1.0334782391092099e-15,4.288469798554423e-18,-2.306852881239365e-11,4.231110438675903e-14,7.508416571710313e-17,1.9074057894767826e-14
command_throttle,6.241848821981375e-17,5.04913722476272e-17,-2.302561263964321e-13,5.014577868818338e-15,3.9646511182027603e-17,3.295017562417368e-15,6.241848821981375e-17,5.04913722476272e-17,-2.302561263964321e-13,5.014577868818338e-15,3.9646511182027603e-17,3.295017562417368e-15
roll,0.32910371745201894,-4.043009517127395e-16,1.493634223462057e-11,3.065147005236473e-14,-1.698899915887428e-14,5.016307173179942e-14,0.32910371745201894,-4.043009517127395e-16,1.493634223462057e-11,3.065147005236473e-14,-1.698899915887428e-14,5.016307173179942e-14
pitch,-1.4243053965613527e-15,0.9999999999999898,-1.4245938440353693e-13,2.660858783400427e-14,-4.699430788032611e-15,4.01292245255039e-14,-1.4243053965613527e-15,0.9999999999999898,-1.4245938440353693e-13,2.660858783400427e-14,-4.699430788032611e-15,4.01292245255039e-14
yaw,-2.8193050018655402e-15,2.0261833732182163e-15,0.4999999999996092,9.426778203215114e-14,-1.597240376860055e-15,1.5035543461552225e-14,-2.8193050018655402e-15,2.0261833732182163e-15,0.4999999999996092,9.426778203215114e-14,-1.597240376860055e-15,1.5035543461552225e-14
roll_rate,1.6159854709201043e-16,5.249747375075119e-17,-2.4921755716842877e-14,0.9999999999999778,-4.801438810498944e-15,-7.152151798791423e-15,1.6159854709201043e-16,5.249747375075119e-17,-2.4921755716842877e-14,0.9999999999999778,-4.801438810498944e-15,-7.152151798791423e-15
pitch_rate,-1.8266055489285025e-16,-1.8129599035927987e-17,-5.4131680641132745e-15,-1.1339319121613248e-15,0.9999999999999869,-1.1249567195525209e-15,-1.8266055489285025e-16,-1.8129599035927987e-17,-5.4131680641132745e-15,-1.1339319121613248e-15,0.9999999999999869,-1.1249567195525209e-15
yaw_rate,-5.380795278588206e-18,6.072964744047991e-16,-1.668821542390135e-14,-5.808991615060836e-16,1.873057429547876e-15,0.9999999999999707,-5.380795278588206e-18,6.072964744047991e-16,-1.668821542390135e-14,-5.808991615060836e-16,1.873057429547876e-15,0.9999999999999707
position_x,1.824546258406557e-19,-2.946390158333465e-19,1.7897630059322234e-16,2.559965393127818e-17,-3.028702277338413e-19,1.0817439211303106e-16,1.824546258406557e-19,-2.946390158333465e-19,1.7897630059322234e-16,2.559965393127818e-17,-3.028702277338413e-19,1.0817439211303106e-16
position_y,4.325428550795731e-20,-6.985090256649028e-20,4.243062066073146e-17,6.0690333303640855e-18,-7.180059803630974e-20,2.5645365778416958e-17,4.325428550795731e-20,-6.985090256649028e-20,4.243062066073146e-17,6.0690333303640855e-18,-7.180059803630974e-20,2.5645365778416958e-17
