feature,window_mean_roll,window_mean_pitch,window_mean_yaw,window_mean_roll_rate,window_mean_pitch_rate,window_mean_yaw_rate,window_peak_roll,window_peak_pitch,window_peak_yaw,window_peak_roll_rate,window_peak_pitch_rate,window_peak_yaw_rate
command_roll,-7.105854393099347e-16,-1.4709891635158055e-16,-1.7118795115848488e-17,1.2861178133150587e-14,4.773674718112039e-15,3.159625677844362e-15,-7.105854393099347e-16,-1.4709891635158055e-16,-1.7118795115848488e-17,-1.2861786533295927e-14,-4.774470524019994e-15,3.159625677844362e-15
command_pitch,1.0497901916192023e-15,2.8013839046847505e-16,-6.853105434948714e-17,-1.8229009272386224e-14,-6.639255687904713e-15,-4.091305568417062e-15,1.0497901916192023e-15,2.8013839046847505e-16,-6.853105434948714e-17,1.8227800622394363e-14,6.640148784331006e-15,-4.091305568417062e-15
command_yaw,-1.2355204915855756e-15,-2.622890305763052e-16,-5.3289797276747155e-17,2.282854126112333e-14,6.591342726994677e-15,4.4104037236385895e-15,-1.2355204915855756e-15,-2.622890305763052e-16,-5.3289797276747155e-17,-2.2823665977810798e-14,-6.590884960003822e-15,4.4104037236385895e-15
command_throttle,-3.3098896814099097e-15,-4.713292570447218e-16,-4.558697872537408e-17,6.164259613183118e-14,1.8836766291520616e-14,1.513615721256021e-14,-3.3098896814099097e-15,-4.713292570447218e-16,-4.558697872537408e-17,-6.163622009909066e-14,-1.8821817459185766e-14,1.513615721256021e-14
roll,0.2287034920715209,8.092330378191379e-17,-3.2275996844184447e-17,0.0009003577152483754,-0.0004961909434248163,-0.00014159315981447922,0.2287034920715209,8.092330378191379e-17,-3.2275996844184447e-17,0.0009003577152435105,-0.0004961909434220258,-0.00014159315981447922
pitch,-0.006959866751269041,0.1500000000000003,-27.029441624365447,0.0004418077807725507,-0.00018465458439180933,-1.1618367305995358e-05,-0.006959866751269041,0.1500000000000003,-27.029441624365447,0.00044180778077567275,-0.00018465458438991658,-1.1618367305995358e-05
yaw,1.0556899584148145e-05,-2.3122934194597486e-05,0.08749999999999933,-3.4093570165593935e-07,2.523884174653682e-07,9.968733598578423e-08,1.0556899584148145e-05,-2.3122934194597486e-05,0.08749999999999933,-3.4093570335868564e-07,2.5238841797622117e-07,9.968733598578423e-08
roll_rate,0.9139211933872022,-1.316260248051177e-17,2.8677401794309684e-18,0.15912675921776234,0.027881577363312253,-0.006101054509732194,0.9139211933872022,-1.316260248051177e-17,2.8677401794309684e-18,-0.09087324078223843,0.027881577363312253,-0.006101054509732194
pitch_rate,-1.124798788000633,-4.241520659855472e-18,-3.310977326214308e-18,0.06096111532604685,0.22210212222155556,-0.004352705645150155,-1.124798788000633,-4.241520659855472e-18,-3.310977326214308e-18,0.060961115326046436,-0.027897877778444546,-0.004352705645150155
yaw_rate,-1.814963180995517,-7.774302510072429e-17,2.9277366839410883e-17,-0.07496842612908544,-0.023154508676214276,0.20256762648920293,-1.814963180995517,-7.774302510072429e-17,2.9277366839410883e-17,-0.07496842612908672,-0.023154508676213548,0.20256762648920293
position_x,-3.82353955127461e-18,-3.612808278399521e-18,1.1430794467319295e-17,1.161535900325945e-17,-3.444835095831954e-17,-7.877618086176037e-17,-3.82353955127461e-18,-3.612808278399521e-18,1.1430794467319295e-17,-1.161535928154431e-17,3.444835065052823e-17,-7.877618086176037e-17
position_y,-9.064640397765231e-19,-8.565045685036267e-19,2.709948831721327e-18,2.7537133675839356e-18,-8.166821675948152e-18,-1.8675815802905856e-17,-9.064640397765231e-19,-8.565045685036267e-19,2.709948831721327e-18,-2.7537134219481362e-18,8.166821607337884e-18,-1.8675815802905856e-17
