feature,delta_state_roll,delta_state_pitch,delta_state_yaw,delta_state_roll_rate,delta_state_pitch_rate,delta_state_yaw_rate,delta_state_position_x,delta_state_position_y,delta_state_position_z,delta_state_velocity_x,delta_state_velocity_y,delta_state_velocity_z,delta_state_altitude,delta_state_vertical_speed,delta_state_heading
command_roll,0.23697513839738285,0.17894565168941,0.4549290068589663,-0.1376322213115846,0.02998078399537244,-0.14755027145459776,-0.01068340536835149,-0.04084783610999456,-0.0391605662076213,-0.08039495950508775,0.10481518281456911,-0.13556746199485026,0.0391605662076213,0.13556746199485026,0.46182459233865336
command_pitch,4.682868059600838e-06,0.0,0.0,-7.414498331329941e-05,5.218877133597855e-06,5.5043522352834484e-05,0.0,3.868848616546991e-06,-7.3790287986557005e-06,-4.375921820158114e-06,1.0517667987651823e-05,0.0,7.3790287986557005e-06,0.0,0.0
command_yaw,1.0118994375292876e-06,7.4640132912809575e-06,0.0,-9.920594732962045e-07,1.3000697614217018e-05,-0.0004478515328117482,2.1923647992590933e-06,-2.3212880632109184e-05,-1.572034728599989e-05,0.0,2.7579690372673303e-05,-5.206778316395982e-05,1.572034728599989e-05,5.206778316395982e-05,0.0
command_throttle,-0.07787522248110536,-0.03494829913998968,2.796614227847611,-0.525086434173086,-0.20134402248885366,0.4522238742223329,-0.14625419205060236,0.07329276091978187,-5.017250920898298e-17,-0.0988744817907218,0.05169131914056983,0.2873733305962063,5.017250920898298e-17,-0.2873733305962063,2.808593372175549
roll,-0.14175399775771202,-0.028928424704895414,-0.07637060217964223,0.23877257018411951,-0.023296755716564473,0.011356257226920661,-0.010407095688218078,-0.021652626742252858,-0.009090080865934989,-0.7279146164801251,0.32741897395775266,0.06689739328664995,0.009090080865934989,-0.06689739328664995,-0.08384752592384388
pitch,-0.17172586676889484,-0.23419111618347807,-0.25645592334701356,-0.4585232923822816,-0.10289439076240761,0.015205701320030619,0.0024770740095562613,0.09996955099207584,0.05245587321378931,-0.02909373642264495,-0.4134850785231121,0.05828449106227873,-0.05245587321378931,-0.05828449106227873,-0.2536159550799808
yaw,0.0022807430620130605,0.0,-0.05534929984419229,0.09965037368015725,0.08003295476197443,-0.003974541493184198,-0.0029056297363927452,-0.028244067622668293,-0.038036557741247146,-0.030255514940346506,-0.005427678835661378,-0.0049908391046231204,0.038036557741247146,0.0049908391046231204,-0.05489326531109916
roll_rate,-0.0003923893658129734,0.004909031911902081,-0.02570705009345978,-0.4540839886444398,-0.09910493532652816,0.76204846223056,-0.008197544649349431,0.0075262261167156645,-0.01234107047237499,-0.0037338246911538756,0.0008155372776165661,0.0402641927620596,0.01234107047237499,-0.0402641927620596,-0.026018389252523335
pitch_rate,0.0114894723576189,0.00017900586452897723,-0.07535802263257477,0.045146127515867926,-0.36026288181909816,-0.5252080390809714,0.016979693413751495,0.000876125595644311,0.00393201622654832,0.008183792128041347,0.0031400528819811417,0.036565596390691735,-0.00393201622654832,-0.036565596390691735,-0.07271560759358427
yaw_rate,-0.010439776997849275,0.0011024212245312364,-0.0048894626155546505,0.5087719836975872,-0.06506387393929813,0.01151352099557311,-0.051974702235631776,0.035695054503269125,0.026405753794126532,0.02822472404450973,0.004451655113121897,-0.09753202640642362,-0.026405753794126532,0.09753202640642362,-0.004753681661989643
position_x,0.00047580150953782207,-0.0008359361202809311,0.019470214853253478,-0.00783112994409683,9.77901019415007e-06,0.010003331396967715,-0.0060084589870704605,-0.005100919100666011,0.006402585354262649,0.001373207411942442,-0.006860480176951627,-0.019750146811021024,-0.006402585354262649,0.019750146811021024,0.01968930951033313
position_y,0.000529283096017559,0.0013375832558789695,0.03683340315730205,-0.0029817186090872905,0.007407909943156465,0.0005693799774792721,-0.0020471546151655806,-0.0052119773104138825,-0.0007006583193990361,0.0035859735542687603,-0.00905015468195441,0.019702192615766903,0.0007006583193990361,-0.019702192615766903,0.03715591430455202
position_z,-0.00010509864332643768,-3.8800876497928e-05,0.0003648668296716355,0.000104565257840628,0.0,-0.0009314590272954881,-0.0006896018207568219,-0.0010034161122444464,-0.0006872054207818197,-0.00019720611498137396,-0.00021609008756190716,-0.007492800449452367,0.0006872054207818197,0.007492800449452367,0.0003284202458863038
velocity_x,0.0227435355226658,0.0025970457499587237,-0.05621109202341423,0.015228631107313744,0.005496686057289764,-0.03991708038133694,0.10215324835773892,0.01342976979906686,-0.0005046988718059334,-0.00502062489584983,0.011409774897240701,0.003458709739914805,0.0005046988718059334,-0.003458709739914805,-0.05588139034974274
velocity_y,-0.0011285511471077535,0.01871139181812598,-0.001702211681228354,0.02806162875758894,0.00402155674917058,-0.026351469701105554,0.005685753491151678,0.1316641406223974,0.006952643561612275,0.0032814171708434045,-0.0009293620759490185,0.07467783089766293,-0.006952643561612275,-0.07467783089766293,-0.0010561243112760734
velocity_z,-0.001730170165331702,-0.0020008338324592535,-0.016688026190388183,-0.005319809853714759,-0.003392786873235088,0.014070104571762228,-0.003527314720762145,-0.0023437955916934426,0.10454753918393991,-0.0005224675253458924,0.003504622528538946,-0.004413332312199104,-0.10454753918393991,0.004413332312199104,-0.016592576568556165
altitude,0.0001088492483343469,-2.3014613873791206e-05,-0.0027281774474494465,7.257395558891072e-05,1.3313968536516553e-05,0.0008378157223740414,0.0005919406058603006,-0.0001801874564844843,-0.00017664666955812783,-1.8972753484941182e-05,0.00015771259356704383,0.0003116489553740406,0.00017664666955812783,-0.0003116489553740406,-0.0027633616910081545
vertical_speed,5.414522518960732e-05,1.3566639166602858e-05,0.00020085642234413185,0.0006284662829779194,7.279259765744162e-05,-9.993386765447471e-05,0.0005603540946772081,0.0010670806765711303,-0.00037195066920088754,2.3514360243058642e-05,-1.7989626927260824e-06,0.00044967553180487614,0.00037195066920088754,-0.00044967553180487614,0.00020120888924270787
heading,-0.0010894581117496358,-0.003571900174333372,0.012943833350137268,-0.002015577556826215,0.0025715105792374136,-0.006012800180019446,-0.03609242408800841,-0.09448427495935974,-0.054725804108699753,0.007215191225639851,-0.0020381357529999583,0.09456148298644003,0.054725804108699753,-0.09456148298644003,0.012490997566938711
