window_mean_roll,window_mean_pitch,window_mean_yaw,window_mean_roll_rate,window_mean_pitch_rate,window_mean_yaw_rate,window_peak_roll,window_peak_pitch,window_peak_yaw,window_peak_roll_rate,window_peak_pitch_rate,window_peak_yaw_rate
0.0007795994227207048,0.0018767045564569312,-0.0036019646586011866,-0.002582772121863917,-0.0012975883818955112,-0.0034089929755963776,0.036903752851070226,0.032973412161559294,0.13817844898929565,0.02156506854774037,0.01431296140681442,0.012542306389687154
