received_time_ns,voltage_battery,current_battery,battery_remaining,drop_rate_comm
1775929328084246095,12587,0,100,0
1775929328136461500,12587,0,100,0
1775929328188351663,12587,0,100,0
1775929328240211234,12587,0,100,0
1775929328292249426,12587,0,100,0
1775929328344809305,12587,0,100,0
1775929328396621197,12587,0,100,0
1775929328448607134,12587,0,100,0
1775929328500820267,12587,0,100,0
1775929328553187830,12587,0,100,0
1775929328607235237,12587,0,100,0
1775929328609799611,12587,0,100,0
1775929328661498353,12587,0,100,0
1775929328713405347,12587,0,100,0
1775929328767874219,12587,0,100,0
1775929328831195300,12587,0,100,0
1775929328883015479,12587,0,100,0
1775929328934781004,12587,0,100,0
1775929328986584896,12587,0,100,0
1775929329038475954,12587,0,100,0
1775929329091439604,12587,0,100,0
1775929329143865470,12587,0,100,0
1775929329195653330,12587,0,100,0
1775929329247470950,12587,0,100,0
1775929329299387736,12587,0,100,0
1775929329351221932,12587,0,100,0
1775929329403003489,12587,0,100,0
1775929329455193327,12587,0,100,0
1775929329456394395,12587,0,100,0
1775929329508601129,12587,0,100,0
1775929329560417245,12587,0,100,0
1775929329612209713,12587,0,100,0
1775929329663950150,12587,0,100,0
1775929329715952439,12587,0,100,0
1775929329768355810,12587,0,100,0
1775929329820650030,12587,0,100,0
1775929329873076888,12587,0,100,0
1775929329925146184,12587,0,100,0
1775929329977110713,12587,0,100,0
1775929330028954797,12587,0,100,0
1775929330081109340,12587,0,100,0
1775929330132927632,12587,207,99,0
1775929330184780516,12587,207,99,0
1775929330236797429,12587,423,99,0
1775929330289192448,12587,423,99,0
1775929330341403470,12587,714,99,0
1775929330393238722,12587,714,99,0
1775929330445516591,12587,1038,99,0
1775929330497578911,12587,1038,99,0
1775929330549861932,12587,1470,99,0
1775929330602345653,12587,1470,99,0
1775929330654166921,12587,1977,99,0
1775929330655463444,12587,1977,99,0
1775929330757636085,12587,2550,99,0
1775929330809525992,12587,2550,99,0
1775929330811079631,12587,3132,99,0
1775929330862688294,12587,3132,99,0
1775929330914519194,12587,3398,99,0
1775929330966373998,12587,3398,99,0
1775929331018244386,12587,3655,99,0
1775929331070229460,12587,3655,99,0
1775929331122601823,12587,3938,99,0
1775929331174420020,12587,3938,99,0
1775929331226306727,12587,4220,99,0
1775929331278279097,12587,4220,99,0
1775929331330054383,12587,3556,99,0
1775929331382108128,12587,3556,99,0
1775929331434013139,12587,2476,99,0
1775929331485812648,12587,2476,99,0
1775929331537653596,12587,2359,99,0
1775929331589843467,12587,2359,99,0
1775929331642456850,12587,2650,99,0
1775929331694338598,12587,2650,99,0
1775929331746244633,12587,2908,99,0
1775929331798328713,12587,2908,99,0
1775929331850514840,12587,2982,99,0
1775929331902934723,12587,2982,99,0
1775929331955106194,12587,2933,99,0
1775929331956393533,12587,2933,99,0
1775929332008003605,12587,2858,99,0
1775929332060186980,12587,2858,99,0
1775929332112592879,12587,2808,99,0
1775929332164468483,12587,2808,99,0
1775929332216866223,12587,2791,99,0
1775929332269541238,12587,2791,99,0
1775929332324014912,12587,2791,99,0
1775929332376042449,12587,2791,99,0
1775929332428131042,12587,2800,99,0
1775929332481070212,12587,2800,99,0
1775929332535999111,12587,2816,99,0
1775929332588177302,12587,2816,99,0
1775929332640873981,12587,2816,99,0
1775929332692984365,12587,2816,99,0
1775929332746204171,12587,2833,99,0
1775929332798277628,12587,2833,99,0
1775929332850690183,12587,2833,99,0
1775929332902518460,12587,2833,99,0
1775929332955591708,12587,2841,99,0
1775929332958936838,12587,2841,99,0
1775929333010915448,12587,2849,99,0
1775929333062808621,12587,2849,99,0
1775929333115035963,12587,2858,99,0
1775929333167462439,12587,2858,99,0
1775929333220645414,12587,2866,99,0
1775929333273269838,12587,2866,99,0
1775929333325099331,12587,2874,99,0
1775929333377065942,12587,2874,99,0
1775929333429168199,12587,2883,99,0
1775929333482074762,12587,2883,99,0
1775929333534676115,12587,2883,99,0
1775929333586510344,12587,2883,99,0
1775929333638373724,12587,2891,99,0
1775929333690488013,12587,2891,99,0
1775929333743008855,12587,2891,99,0
1775929333794993929,12587,2891,99,0
1775929333847349046,12587,2891,99,0
1775929333899302057,12587,2891,99,0
1775929333952013136,12587,2899,99,0
1775929334004791989,12587,2899,99,0
1775929334057279040,12587,2899,99,0
1775929334059003492,12587,2899,99,0
1775929334111011031,12587,2899,99,0
1775929334163000522,12587,2899,99,0
1775929334215522996,12587,2891,99,0
1775929334267313418,12587,2891,99,0
1775929334319810228,12587,2891,99,0
1775929334372825975,12587,2891,99,0
1775929334425767706,12587,2891,99,0
1775929334478317252,12587,2891,99,0
1775929334530573650,12587,2883,98,0
1775929334583422839,12587,2883,98,0
1775929334636246684,12587,2883,98,0
1775929334688836677,12587,2883,98,0
1775929334741815336,12587,2883,98,0
1775929334793830875,12587,2883,98,0
1775929334848051945,12587,2883,98,0
1775929334901130154,12587,2883,98,0
1775929334905160041,12587,2883,98,0
1775929335007207950,12587,2883,98,0
1775929335008399258,12587,2891,98,0
1775929335060172305,12587,2891,98,0
1775929335112059494,12587,2891,98,0
1775929335163916251,12587,2891,98,0
1775929335215734193,12587,2883,98,0
1775929335268048703,12587,2883,98,0
1775929335320804710,12587,2883,98,0
1775929335372642140,12587,2883,98,0
1775929335425006441,12587,2883,98,0
1775929335476994748,12587,2883,98,0
1775929335529218667,12587,2874,98,0
1775929335581136576,12587,2874,98,0
1775929335633127571,12587,2883,98,0
1775929335685345378,12587,2883,98,0
1775929335737556786,12587,2874,98,0
1775929335789783265,12587,2874,98,0
1775929335841778388,12587,2874,98,0
1775929335893609738,12587,2874,98,0
1775929335945492415,12587,2883,98,0
1775929335997296757,12587,2883,98,0
1775929336049646595,12587,2883,98,0
1775929336101887442,12587,2883,98,0
1775929336107506999,12587,2883,98,0
1775929336159288366,12587,2883,98,0
1775929336211143939,12587,2883,98,0
1775929336262901403,12587,2883,98,0
1775929336315171818,12587,2883,98,0
1775929336367194301,12587,2883,98,0
1775929336419136337,12587,2883,98,0
1775929336472077077,12587,2883,98,0
1775929336524654079,12587,2883,98,0
1775929336576496629,12587,2883,98,0
1775929336628443209,12587,2883,98,0
1775929336680382301,12587,2883,98,0
1775929336733164164,12587,2883,98,0
1775929336785186743,12587,2883,98,0
1775929336837692706,12587,2883,98,0
1775929336890014320,12587,2883,98,0
1775929336941949029,12587,2883,98,0
1775929336993812954,12587,2883,98,0
1775929337046044714,12587,2883,98,0
1775929337097901376,12587,2883,98,0
1775929337150441611,12587,2874,98,0
1775929337203150099,12587,2874,98,0
1775929337255292260,12587,2883,98,0
1775929337307058396,12587,2883,98,0
1775929337308318663,12587,2883,98,0
1775929337359911906,12587,2883,98,0
1775929337411694617,12587,2883,98,0
1775929337463457840,12587,2883,98,0
1775929337515785471,12587,2883,98,0
1775929337568937248,12587,2883,98,0
1775929337621462891,12587,2883,98,0
1775929337673304961,12587,2883,98,0
1775929337725143895,12587,2874,98,0
1775929337776996749,12587,2874,98,0
1775929337828828708,12587,2874,98,0
1775929337880788184,12587,2874,98,0
1775929337932630990,12587,2883,98,0
1775929337984633570,12587,2883,98,0
1775929340038868139,12587,2874,98,0
1775929340040419793,12587,2874,98,0
1775929340041367106,12587,2874,98,0
1775929340042330419,12587,2874,98,0
1775929340043199972,12587,2783,98,0
1775929340044569230,12587,2783,98,0
1775929340045572926,12587,2667,98,0
1775929340046431024,12587,2667,98,0
1775929340047277986,12587,2608,98,0
1775929340048210835,12587,2608,98,0
1775929340049462879,12587,2567,98,0
1775929340050751882,12587,2567,98,0
1775929340051849592,12587,2542,97,0
1775929340052899335,12587,2542,97,0
1775929340054003829,12587,2517,97,0
1775929340058969509,12587,2517,97,0
1775929340060046259,12587,2509,97,0
1775929340061062627,12587,2509,97,0
1775929340062136433,12587,2500,97,0
1775929340063107938,12587,2500,97,0
1775929340064123857,12587,2492,97,0
1775929340065144641,12587,2492,97,0
1775929340066080081,12587,2492,97,0
1775929340066955523,12587,2492,97,0
1775929340067828885,12587,2492,97,0
1775929340081316602,12587,2492,97,0
1775929340082599141,12587,2492,97,0
1775929340083724211,12587,2492,97,0
1775929340084750435,12587,2492,97,0
1775929340085799794,12587,2492,97,0
1775929340086731714,12587,2525,97,0
1775929340087573365,12587,2525,97,0
1775929340088593060,12587,2608,97,0
1775929340089475318,12587,2608,97,0
1775929340090417191,12587,2650,97,0
1775929340091256121,12587,2650,97,0
1775929340092089676,12587,2700,97,0
1775929340092922686,12587,2700,97,0
1775929340093826223,12587,2741,97,0
1775929340094677634,12587,2741,97,0
1775929340095515764,12587,2766,97,0
1775929340096422533,12587,2766,97,0
