received_time_ns,timestamp,timestamp_sample,reversible_flags,motor_1,motor_2,motor_3,motor_4,motor_5,motor_6,motor_7,motor_8,motor_9,motor_10,motor_11,motor_12,motors_peak
1775658305314894592,3228000,3228000,0,0.0,0.0,1.8626515260744547e-12,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.8626515260744547e-12
1775658305318894592,3232000,3232000,0,0.0,0.0,0.0,2.330412338796828e-13,nan,nan,nan,nan,nan,nan,nan,nan,2.330412338796828e-13
1775658305418894592,3332000,3332000,0,5.759151835982301e-13,0.0,0.0,1.8189894035458565e-12,nan,nan,nan,nan,nan,nan,nan,nan,1.8189894035458565e-12
1775658305518894592,3432000,3432000,0,2.598767555317405e-14,0.0,2.01385999890058e-13,0.0,nan,nan,nan,nan,nan,nan,nan,nan,2.01385999890058e-13
1775658305618894592,3532000,3532000,0,3.1510037634685517e-13,0.0,0.0,3.466103814554755e-13,nan,nan,nan,nan,nan,nan,nan,nan,3.466103814554755e-13
1775658305718894592,3632000,3632000,0,0.0,1.9266478603480186e-13,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.9266478603480186e-13
1775658305818894592,3732000,3732000,0,7.535291834948055e-14,0.0,0.0,8.288820476341774e-14,nan,nan,nan,nan,nan,nan,nan,nan,8.288820476341774e-14
1775658305918894592,3832000,3832000,0,0.0,1.8189894035458565e-12,6.20356196967542e-13,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.8189894035458565e-12
1775658306018894592,3932000,3932000,0,0.0,1.9010494404798212e-13,1.728226936559274e-13,7.193897712774733e-13,nan,nan,nan,nan,nan,nan,nan,nan,7.193897712774733e-13
1775658306118894592,4032000,4032000,0,0.0,1.8541513268320597e-13,1.6855923124295402e-13,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.8541513268320597e-13
1775658306218894592,4132000,4132000,0,1.979157723125402e-12,0.0,6.720557270412097e-14,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.979157723125402e-12
1775658306318894592,4232000,4232000,0,1.1316646404690989e-12,0.0,0.0,2.4438692172376597e-13,nan,nan,nan,nan,nan,nan,nan,nan,1.1316646404690989e-12
1775658306418894592,4332000,4332000,0,0.000615789438597858,0.0013796801213175058,0.00042586890049278736,0.0015786621952429414,nan,nan,nan,nan,nan,nan,nan,nan,0.0015786621952429414
