future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate
0.001081490861988256,-1.0754283360053546e-05,0.0050031306122317876,-0.004353044829899172,-0.0009677798416270144,-0.006403968240577129
