feature,future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate
command_roll,6.460293624460077e-07,-5.599445375784287e-07,8.146416378851295e-07,1.1268685161644459e-05,1.5891822283927547e-05,-2.900766789966049e-06
command_pitch,-8.432703898859591e-07,-2.6949049938969486e-06,-9.282605436468997e-07,9.630341953082845e-06,1.0025581265203669e-05,3.029837428122948e-06
command_yaw,1.068889224845596e-06,1.6285648992352503e-06,3.4913620570675763e-06,-1.9036088968905592e-05,-2.4731714397669654e-05,-2.1823555398691753e-05
command_throttle,4.510845267412349e-06,4.540641221846594e-06,7.992668987711055e-06,-6.336969994491973e-05,-6.576622871060362e-05,-0.0001062950746560846
roll,0.6246220399161365,0.05288368861887437,-333.17172867435085,88.98893891597216,174.47332427102776,156.65820280607994
pitch,0.2944525766683164,0.6247459215024201,-786.5026647425183,210.0694321050265,411.864749282025,369.81679501219855
yaw,-1.403965824742328e-06,3.6406140586028447e-06,0.42767097064085535,0.019249949543712647,0.037740138421508494,0.03395392465718649
roll_rate,1.618188330066411e-06,1.3105821184376353e-05,0.09897563662292062,0.6516700607696687,0.26039886942893425,0.16943134242146873
pitch_rate,9.643804778512268e-06,1.1024648259828248e-05,0.05782692432474061,0.07733907160192882,0.6372758250026025,0.09868013310864536
yaw_rate,1.7612101756757073e-05,1.6592899919581206e-05,0.08596508749288877,0.08284625509050945,0.1625357499559536,0.6458714151776711
position_x,-2.6720916954310475e-15,-1.6740452128258608e-15,-1.5276699449183067e-14,8.71903764651179e-15,4.7836019254556224e-14,-8.960681640785283e-16
position_y,6.796686986363555e-16,6.165725720714593e-16,3.611613469749814e-15,-2.348514439670763e-15,-1.2029642366463705e-14,2.8600521610514104e-16
position_z,0.3488878755744432,0.14804981599504255,-931.5857113127156,248.81802400205086,487.8376837122904,438.0333104218429
velocity_x,5.743358326439794e-08,-6.76204975103381e-08,4.997929793544605e-09,-2.5719209309254366e-06,-1.965408574524002e-06,-9.013606133066166e-07
velocity_y,-1.5196101319546128e-07,-2.638405037122715e-07,3.3580002230876596e-07,1.8600666255508312e-06,5.6661841609352245e-06,8.67280127132817e-07
velocity_z,3.005077812023911e-08,2.120133887564248e-08,5.941651246113328e-07,-7.107875531434627e-07,-7.077930638760423e-07,-2.5508185565208274e-07
altitude,-0.3488878755745059,-0.14804981599497627,931.5857113205444,-248.81802400205095,-487.8376837122904,-438.0333104218431
vertical_speed,-3.0050778114016654e-08,-2.1201338875422578e-08,-5.941651244782052e-07,7.107875530856131e-07,7.077930636798655e-07,2.5508185516780023e-07
heading,-1.4039658261192827e-06,3.6406140574379575e-06,0.42767097064041637,0.01924994954375276,0.03774013842154205,0.033953924656952524
mode_guided_nogps,0.0,0.0,0.0,0.0,0.0,0.0
mode_stabilize,0.0,0.0,0.0,0.0,0.0,0.0
