feature,delta_state_roll,delta_state_pitch,delta_state_yaw,delta_state_roll_rate,delta_state_pitch_rate,delta_state_yaw_rate,delta_state_position_x,delta_state_position_y,delta_state_position_z,delta_state_velocity_x,delta_state_velocity_y,delta_state_velocity_z,delta_state_altitude,delta_state_vertical_speed,delta_state_heading
command_roll,0.0,0.0,0.0,0.0,0.0,0.0,205315.26449944166,-866037.1909211762,0.0,0.0,0.0,0.006023452868804988,0.0,-0.006023452868804988,0.0
command_pitch,0.0,0.0,0.0,0.0,0.0,0.0,256644.0806241812,-1082546.4886506477,0.0,0.0,0.0,0.007529316086010606,0.0,-0.007529316086010606,0.0
command_yaw,0.0,0.0,0.0,0.0,0.0,0.0,513288.1612484115,-2165092.9773015026,0.0,0.0,0.0,0.015058632172021904,0.0,-0.015058632172021904,0.0
command_throttle,0.0,0.0,0.0,0.0,0.0,0.0,5703201.791886504,-24056588.63773591,0.0,0.0,0.0,0.16731813524448835,0.0,-0.16731813524448835,0.0
roll,0.0,0.0,0.0,0.0,0.0,0.0,1073450.0211223166,-4464590.2703035865,0.0,0.0,0.0,-0.0003847474413740444,0.0,0.0003847474413740444,0.0
pitch,0.0,0.0,0.0,0.0,0.0,0.0,2466881.789053704,-10259400.72283477,0.0,0.0,0.0,-0.000872395895972154,0.0,0.000872395895972154,0.0
yaw,0.0,0.0,0.0,0.0,0.0,0.0,-126.12251529918622,524.5566571252641,0.0,0.0,0.0,4.5205006386919286e-08,0.0,-4.5205006386919286e-08,0.0
roll_rate,0.0,0.0,0.0,0.0,0.0,0.0,-154.71353877125057,652.5948513201292,0.0,0.0,0.0,9.014078884511694e-05,0.0,-9.014078884511694e-05,0.0
pitch_rate,0.0,0.0,0.0,0.0,0.0,0.0,155.1681186707159,-654.5123363204739,0.0,0.0,0.0,3.3810286987384544e-05,0.0,-3.3810286987384544e-05,0.0
yaw_rate,0.0,0.0,0.0,0.0,0.0,0.0,944.1740635557217,-3982.606212645503,0.0,0.0,0.0,-4.18434725964507e-06,0.0,4.18434725964507e-06,0.0
position_x,0.0,0.0,0.0,0.0,0.0,0.0,-0.07764962186672701,0.32753268765139576,0.0,0.0,0.0,-8.836370986665908e-11,0.0,8.836370986665908e-11,0.0
position_y,0.0,0.0,0.0,0.0,0.0,0.0,0.01840873904601087,-0.07764962186679508,0.0,0.0,0.0,2.0948775242398325e-11,0.0,-2.0948775242398325e-11,0.0
position_z,0.0,0.0,0.0,0.0,0.0,0.0,1922224.4564198407,-7994731.414228914,0.0,0.0,0.0,-0.0006889663482847402,0.0,0.0006889663482847402,0.0
velocity_z,0.0,0.0,0.0,0.0,0.0,0.0,-3853488.563622227,16254341.434492368,0.0,0.0,0.0,-0.07419107117587317,0.0,0.07419107117587317,0.0
altitude,0.0,0.0,0.0,0.0,0.0,0.0,-1922224.4564198442,7994731.414228911,0.0,0.0,0.0,0.0006889663482846794,0.0,-0.0006889663482846794,0.0
vertical_speed,0.0,0.0,0.0,0.0,0.0,0.0,3853488.563622305,-16254341.434492689,0.0,0.0,0.0,0.0741910711758747,0.0,-0.0741910711758747,0.0
