received_time_ns,event_type,field_name,previous_value,current_value
1775898323845266122,vehicle_control_mode_events,flag_armed,False,True
1775898323845266122,vehicle_control_mode_events,flag_control_auto_enabled,True,False
1775898323845266122,vehicle_control_mode_events,flag_control_offboard_enabled,False,True
1775898342064735122,vehicle_control_mode_events,flag_control_auto_enabled,False,True
1775898342064735122,vehicle_control_mode_events,flag_control_offboard_enabled,True,False
1775898348038926770,vehicle_control_mode_events,flag_armed,True,False
1775898348038926770,vehicle_control_mode_events,flag_control_auto_enabled,True,False
1775898348038926770,vehicle_control_mode_events,flag_control_offboard_enabled,False,True
