feature,delta_state_roll,delta_state_pitch,delta_state_yaw,delta_state_roll_rate,delta_state_pitch_rate,delta_state_yaw_rate,delta_state_position_x,delta_state_position_y,delta_state_position_z,delta_state_velocity_x,delta_state_velocity_y,delta_state_velocity_z,delta_state_altitude,delta_state_vertical_speed,delta_state_heading
command_roll,-692.5874821462041,-542.0967437081997,2223.6393732273764,508.65957686054094,-501.5996562381815,2104.2496228515433,-239.68727954081697,-404.28057748590777,-567.1385956028279,36.280533351794645,-972.4774723001076,861.7230769945095,567.1385956028279,-861.7230769945095,2283.941682938471
command_pitch,1247.438754455768,1347.5031470389804,-2626.4150425013277,-606.9868240900593,242.1155702887969,-2576.402502709252,183.6771171224073,911.9189879369766,428.72301917951455,-201.31462284047421,1408.6770381389983,-1215.0111231777223,-428.72301917951455,1215.0111231777223,-2609.479700865976
command_yaw,-763.3282945804494,-1339.7052818073334,-306.32853545357983,-57.60003757193124,769.8055127617791,-107.97750383488756,231.88075250666589,-813.1348172166249,560.3477490465336,311.91163530877986,-386.0953967442848,275.7022479008838,-560.3477490465336,-275.7022479008838,-490.953327199061
command_throttle,-0.0006085774777165604,5.8029317863327113e-05,0.01926822219893759,-0.0006751642287594704,-0.0007067863466211847,0.001952129012448106,0.0008129306938552625,0.001953168185486333,-0.00574649919396799,-0.0015903760149645605,0.00022409957521774687,-0.0009949557795705295,0.00574649919396799,0.0009949557795705295,0.018876802465882556
roll,-0.06564980040363903,0.05517546054464177,0.6612213545752803,0.02179346241685646,-0.12579094943539348,0.06211917282182985,0.0156666978152849,-0.024628915043739288,-0.015147644631391823,-0.6992767883904081,0.9137365099442774,-0.2602468070974366,0.015147644631391823,0.2602468070974366,0.6450181366100578
pitch,-0.06413684110068427,-0.15371190767645815,-0.3694008969143897,-0.19739707603652612,0.07680329972892613,-0.13689903232689007,-0.029694342700929334,0.0907982481942668,-0.0018777556977925929,0.01112317921863463,-0.24290649811299714,0.2468492912206807,0.0018777556977925929,-0.2468492912206807,-0.35936746973542655
yaw,-0.14037812258681204,-0.09362738455954668,3.512656334161613,-0.07081780785606581,-0.1801572104682287,-0.20729122394494165,-0.2368449708362196,0.06660417841603675,-0.15464073451231383,-0.2821642931992895,-0.10811244568463857,0.4863358173405593,0.15464073451231383,-0.4863358173405593,4.525925220625618
roll_rate,-0.012192611007691985,-0.00226151007281921,0.0064443358735278445,-0.42416442591164105,-0.08027530815245049,1.325465824361895,-0.004049090520839956,-0.0023571358845640438,-0.004726768857650416,0.0005441910169916597,-0.009003782398597315,0.03714547597348937,0.004726768857650416,-0.03714547597348937,0.006618073871768759
pitch_rate,0.03584696823011178,0.007037033426450657,-0.14822047930721322,0.12848962084514703,-0.3501383005040971,-0.6712670489015238,0.03126214243001792,0.01478484837191638,-0.009967461226366704,0.007095312597181738,-0.0008918382334601968,0.041218959491636634,0.009967461226366704,-0.041218959491636634,-0.14716205502607557
yaw_rate,0.004529405919105361,0.0032931214476932817,-0.010953032924985374,-0.061252167969379594,-0.01409108703731533,0.07651363697790065,0.002392657063940153,-0.002101485520008538,0.000257803587969225,0.001346994088835738,-0.004843992787294372,-0.011408979698963102,-0.000257803587969225,0.011408979698963102,-0.0107825056168195
