received_time_ns,x,y,z,vx,vy,vz
1775928747588356382,0.0,0.0,0.027,0.0,0.0,0.03
1775928747640654588,0.0,0.0,0.027,0.0,0.0,0.03
1775928747693027993,0.0,0.0,0.027,0.0,0.0,0.03
1775928747745029854,0.0,0.0,0.027,0.0,0.0,0.03
1775928747797883215,0.0,0.0,0.027,0.0,0.0,0.03
1775928747850130574,0.0,0.0,0.027,0.0,0.0,0.03
1775928747901924728,0.0,0.0,0.027,0.0,0.0,0.03
1775928747953704963,0.0,0.0,0.027,0.0,0.0,0.03
1775928748005529260,0.0,0.0,0.027,0.0,0.0,0.03
1775928748057819819,0.0,0.0,0.027,0.0,0.0,0.03
1775928748110782139,0.0,0.0,0.027,0.0,0.0,0.02
1775928748163365012,0.0,0.0,0.027,0.0,0.0,0.02
1775928748215353594,0.0,0.0,0.027,0.0,0.0,0.02
1775928748217200335,0.0,0.0,0.027,0.0,0.0,0.02
1775928748269203573,0.0,0.0,0.027,0.0,0.0,0.02
1775928748321359544,0.0,0.0,0.027,0.0,0.0,0.02
1775928748374380678,0.0,0.0,0.027,0.0,0.0,0.02
1775928748426190385,0.0,0.0,0.027,0.0,0.0,0.02
1775928748478024827,0.0,0.0,0.027,0.0,0.0,0.02
1775928748530383705,0.0,0.0,0.027,0.0,0.0,0.02
1775928748582870612,0.0,0.0,0.027,0.0,0.0,0.02
1775928748635445740,0.0,0.0,0.027,0.0,0.0,0.02
1775928748687418867,0.0,0.0,0.027,0.0,0.0,0.02
1775928748740043851,0.0,0.0,0.027,0.0,0.0,0.01
1775928748792161358,0.0,0.0,0.027,0.0,0.0,0.01
1775928748845298586,0.0,0.0,0.027,0.0,0.0,0.01
1775928748897644344,0.0,0.0,0.027,0.0,0.0,0.01
1775928748950248560,0.0,0.0,0.027,0.0,0.0,0.01
1775928749002705900,0.0,0.0,0.027,0.0,0.0,0.01
1775928749054715251,0.0,0.0,0.027,0.0,0.0,0.01
1775928749107033491,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775928749159061913,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775928749211851630,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775928749264915677,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775928749266830192,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928749318468288,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928749370841438,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928749422725160,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
