received_time_ns,voltage_battery,current_battery,battery_remaining,drop_rate_comm
1775928747588473211,12587,0,100,0
1775928747640741850,12587,0,100,0
1775928747693119318,12587,0,100,0
1775928747745139803,12587,0,100,0
1775928747797968461,12587,0,100,0
1775928747850215148,12587,0,100,0
1775928747902014006,12587,0,100,0
1775928747953793536,12587,0,100,0
1775928748005615402,12587,0,100,0
1775928748057942600,12587,0,100,0
1775928748110911320,12587,0,100,0
1775928748163451378,12587,0,100,0
1775928748215477943,12587,0,100,0
1775928748217275181,12587,0,100,0
1775928748269368593,12587,0,100,0
1775928748321506516,12587,0,100,0
1775928748374468004,12587,0,100,0
1775928748426278479,12587,0,100,0
1775928748478112281,12587,0,100,0
1775928748530516790,12587,0,100,0
1775928748582974961,12587,0,100,0
1775928748635532394,12587,0,100,0
1775928748687548400,12587,0,100,0
1775928748740136489,12587,0,100,0
1775928748792296587,12587,0,100,0
1775928748845382552,12587,0,100,0
1775928748897775157,12587,0,100,0
1775928748950377069,12587,0,100,0
1775928749002789706,12587,0,100,0
1775928749054825232,12587,0,100,0
1775928749107122641,12587,0,100,0
1775928749159193398,12587,0,100,0
1775928749211974123,12587,0,100,0
1775928749265161143,12587,0,100,0
1775928749266881327,12587,0,100,0
1775928749318587613,12587,0,100,0
1775928749370925948,12587,0,100,0
1775928749422829286,12587,0,100,0
1775928749475797847,12587,0,100,0
1775928749527979930,12587,0,100,0
1775928749581022345,12587,0,100,0
1775928749633486021,12587,0,100,0
1775928749685837092,12587,0,100,0
1775928749738628057,12587,0,100,0
1775928749790697887,12587,0,100,0
1775928749843420661,12587,0,100,0
1775928749895714165,12587,0,100,0
1775928749948056181,12587,0,100,0
1775928750000547313,12587,0,100,0
1775928750052842226,12587,0,100,0
1775928750105214386,12587,0,100,0
1775928750157375510,12587,0,100,0
1775928750210244554,12587,0,100,0
1775928750262681416,12587,0,100,0
1775928750265410921,12587,0,100,0
1775928750367532261,12587,0,100,0
1775928750370857400,12587,0,100,0
1775928750422974301,12587,0,100,0
1775928750525553487,12587,0,100,0
1775928750527846522,12587,0,100,0
1775928750580246233,12587,0,100,0
1775928750633406246,12587,0,100,0
1775928750685658664,12587,0,100,0
1775928750737872460,12587,0,100,0
1775928750790185773,12587,0,100,0
1775928750842637899,12587,0,100,0
1775928750894886765,12587,0,100,0
1775928750947894558,12587,0,100,0
1775928751000052259,12587,0,100,0
1775928751052064779,12587,0,100,0
1775928751104954112,12587,0,100,0
1775928751156878411,12587,0,100,0
1775928751209023505,12587,0,100,0
1775928751262355644,12587,0,100,0
1775928751314520769,12587,0,100,0
1775928751367066174,12587,0,100,0
1775928751368390143,12587,0,100,0
1775928751420068528,12587,0,100,0
1775928751471886717,12587,0,100,0
1775928751523927078,12587,0,100,0
1775928751576128586,12587,0,100,0
1775928751628419981,12587,0,100,0
1775928751681660473,12587,0,100,0
1775928751734476688,12587,0,100,0
1775928751787371492,12587,0,100,0
1775928751839963168,12587,0,100,0
1775928751891766190,12587,0,100,0
1775928751943589275,12587,0,100,0
1775928751996219702,12587,0,100,0
1775928752048330302,12587,0,100,0
1775928752101203124,12587,0,100,0
1775928752153506967,12587,0,100,0
1775928752205929208,12587,0,100,0
1775928752258166460,12587,0,100,0
1775928752310878070,12587,0,100,0
1775928752363215193,12587,0,100,0
1775928752419443393,12587,0,100,0
1775928752420767618,12587,0,100,0
1775928752472539922,12587,0,100,0
1775928752525041681,12587,0,100,0
1775928752579469795,12587,0,100,0
1775928752632092703,12587,0,100,0
1775928752685181936,12587,0,100,0
1775928752738281825,12587,0,100,0
1775928752790450695,12587,0,100,0
1775928752842492720,12587,0,100,0
1775928752897740624,12587,0,100,0
1775928752950054675,12587,0,100,0
1775928753002677231,12587,0,100,0
1775928753055207054,12587,0,100,0
1775928753107666734,12587,0,100,0
1775928753159911764,12587,0,100,0
1775928753211894336,12587,0,100,0
1775928753263714671,12587,0,100,0
1775928753267927470,12587,0,100,0
1775928753319854235,12587,0,100,0
1775928753371838055,12587,0,100,0
1775928753424192618,12587,0,100,0
1775928753476350962,12587,0,100,0
1775928753530651176,12587,0,100,0
1775928753583939445,12587,0,100,0
1775928753636298968,12587,0,100,0
1775928753688478848,12587,0,100,0
1775928753740389165,12587,0,100,0
1775928753792384280,12587,0,100,0
1775928753844766523,12587,0,100,0
1775928753897952747,12587,0,100,0
1775928753950400460,12587,0,100,0
1775928754002340857,12587,0,100,0
1775928754054522497,12587,0,100,0
1775928754106503950,12587,0,100,0
1775928754159070797,12587,0,100,0
1775928754210903709,12587,0,100,0
1775928754262783757,12587,0,100,0
1775928754314765305,12587,0,100,0
1775928754316621070,12587,0,100,0
1775928754368700825,12587,0,100,0
1775928754420677510,12587,0,100,0
1775928754472671923,12587,0,100,0
1775928754524997655,12587,0,100,0
1775928754577423610,12587,0,100,0
1775928754630186421,12587,0,100,0
1775928754681977030,12587,0,100,0
1775928754733925748,12587,0,100,0
1775928754786196922,12587,0,100,0
