received_time_ns,event_type,field_name,previous_value,current_value
1775885420285627397,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775885420285627397,vehicle_control_mode_events,flag_control_auto_enabled,True,False
1775885421743968341,vehicle_control_mode_events,flag_armed,False,True
1775885421743968341,vehicle_control_mode_events,flag_control_manual_enabled,True,False
1775885421743968341,vehicle_control_mode_events,flag_control_offboard_enabled,False,True
1775885432587751110,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775885432587751110,vehicle_control_mode_events,flag_control_offboard_enabled,True,False
1775885440706064106,vehicle_control_mode_events,flag_control_manual_enabled,True,False
1775885440706064106,vehicle_control_mode_events,flag_control_auto_enabled,False,True
1775885445917603763,vehicle_control_mode_events,flag_armed,True,False
1775885445917603763,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775885445917603763,vehicle_control_mode_events,flag_control_auto_enabled,True,False
