delta_state_roll,delta_state_pitch,delta_state_yaw,delta_state_roll_rate,delta_state_pitch_rate,delta_state_yaw_rate,delta_state_position_x,delta_state_position_y,delta_state_position_z,delta_state_velocity_x,delta_state_velocity_y,delta_state_velocity_z,delta_state_altitude,delta_state_vertical_speed,delta_state_heading
0.006648286358267144,0.003252778335283846,-0.036272709206630824,-0.0023728427885762113,-0.0007931032096654207,-0.0049818738957950175,-0.005833169665506023,-1.988550607611361e-05,-0.000287187544054763,-0.007885422029448547,0.013077777013942322,-0.004364874651022879,0.000287187544054763,0.004364874651022879,-0.036798792762683066
