received_time_ns,base_mode,custom_mode,system_status
1775925750991368942,209,20,3
1775925751988302432,209,20,4
1775925752993031918,209,20,4
1775925753987230195,209,20,4
1775925754984219328,209,20,4
1775925755978113887,209,20,4
1775925756974653607,209,20,4
1775925757968506947,209,20,4
1775925758960191413,209,20,4
1775925761955981581,209,20,4
1775925761956085837,209,9,4
1775925761981084107,209,9,4
1775925762004647268,209,9,4
