roll__h1,pitch__h1,yaw__h1,roll_rate__h1,pitch_rate__h1,yaw_rate__h1,roll__h2,pitch__h2,yaw__h2,roll_rate__h2,pitch_rate__h2,yaw_rate__h2
2.671265169960123,-0.33785583763365745,324.8923286368114,-7.275896376506976,-2.8467410209500406,15.859509074177097,2.671265169960123,-0.33785583763365745,324.8923286368114,-7.275896376506976,-2.8467410209500406,15.859509074177097
