feature,future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate
command_roll,0.09551644365385682,-0.0017088157634347516,-0.007430160865121983,0.003979399743490059,0.0035441107242374856,-0.0007698285892207921
command_pitch,0.0027242213320807333,0.1411960207649817,0.045006374722530974,0.013776357079758217,0.011227622963837601,-0.012432331822637858
command_yaw,0.0023481496822181265,-0.0005895297547227124,0.045756542194820116,0.01426321772415515,0.004727682772395313,-0.006389052710175096
command_throttle,0.00015451323482234777,-0.00012341028199062937,0.012828883849477824,0.0003184071447847191,-0.00016758391862791556,0.0007947681272225178
roll,0.8404453160130845,-0.0001688509485103225,0.1495318684598453,0.0019213859748145675,-0.012105610636830019,-0.0734799684745469
pitch,0.007948058461836646,0.8639806886899823,-0.01273383125566922,-0.006553061396763383,0.018754275224019422,0.07630348191301611
yaw,-0.00502314575916212,0.00023885794526622942,0.6121685724494821,-0.021502176034016017,-0.008382719605588108,0.01215538872505733
roll_rate,0.003452619918992481,-0.002763668451953974,-0.018749110228642334,0.5685773120250377,-0.09670497112329923,0.7091299127235585
pitch_rate,0.007188582544857483,-0.001296406146053549,-0.0443097889894013,0.13678124079536258,0.6830010296531182,-0.5208342714491611
yaw_rate,0.0011042703951550617,7.212885064566285e-05,-0.00807590415749806,-0.028282610169630188,0.00165365258897954,1.025122497276942
position_x,-0.00048342776336982745,-0.0011930964416698503,0.002062696445775201,0.001545112492062373,-0.0022998502243733957,0.0017589602659444236
position_y,7.441286596599519e-05,-0.0004525673246192557,0.00846657925265452,-0.005182569967768681,0.0013722335875153088,-0.002524842025317953
position_z,5.0500126358578156e-05,1.2031882267122584e-05,0.0009502767568773096,-3.6572190675803924e-05,3.093794990428203e-05,0.0005151043755524053
velocity_x,0.0032625600366968403,0.006104861573376962,-0.01893420582310626,-0.004631495076642887,0.004867547923254089,-0.002042424964968835
velocity_y,-0.011063029083435608,0.0034706492724449183,0.029474423115616537,0.008021774425035884,-0.00280851528283155,0.012843345941335908
velocity_z,0.00039580270890428077,0.00010118669349432248,-0.00926400823125079,0.00015528010418590498,-3.346013445639965e-06,-0.00029358118947214024
altitude,-5.0500126358029875e-05,-1.2031882267071302e-05,-0.0009502767571329707,3.6572190675926554e-05,-3.093794990378757e-05,-0.0005151043755616358
vertical_speed,-0.00039580270890677915,-0.00010118669349770038,0.009264008230182273,-0.00015528010418701607,3.346013441353653e-06,0.000293581189698238
heading,0.003339365376860223,-0.0003513570141097245,0.3942673716942079,0.02412309722166173,0.008198407179509395,-0.007517660983650047
