received_time_ns,timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,wheel_rate_integ
1775658752477159680,3224000,0.0,0.0,0.0,0.0
1775658752481159680,3228000,0.0,0.0,0.0,0.0
1775658752677159680,3424000,0.0,0.0,0.0,0.0
1775658752877159680,3624000,0.0,0.0,0.0,0.0
1775658753077159680,3824000,0.0,0.0,0.0,0.0
1775658753277159680,4024000,0.0,0.0,0.0,0.0
1775658753477159680,4224000,0.0,0.0,0.0,0.0
1775658753677159680,4424000,0.0,0.0,0.0,0.0
1775658753877159680,4624000,0.0,0.0,0.0,0.0
1775658754077159680,4824000,0.0,0.0,0.0,0.0
1775658754277159680,5024000,0.0,0.0,0.0,0.0
1775658754477159680,5224000,0.0,0.0,0.0,0.0
1775658754677159680,5424000,0.0,0.0,0.0,0.0
1775658754877159680,5624000,0.0,0.0,0.0,0.0
1775658755077159680,5824000,0.0,0.0,0.0,0.0
1775658755277159680,6024000,0.0,0.0,0.0,0.0
1775658755477159680,6224000,0.0,0.0,0.0,0.0
1775658755677159680,6424000,0.0,0.0,0.0,0.0
1775658755877159680,6624000,0.0,0.0,0.0,0.0
1775658756077159680,6824000,0.0,0.0,0.0,0.0
1775658756277159680,7024000,0.0,0.0,0.0,0.0
1775658756477159680,7224000,0.0,0.0,0.0,0.0
1775658756677159680,7424000,0.0,0.0,0.0,0.0
1775658756881159680,7628000,0.0,0.0,0.0,0.0
1775658757077159680,7824000,0.0,0.0,0.0,0.0
1775658757277159680,8024000,0.0,0.0,0.0,0.0
1775658757477159680,8224000,0.0,0.0,0.0,0.0
1775658757677159680,8424000,0.0,0.0,0.0,0.0
1775658757877159680,8624000,0.0,0.0,0.0,0.0
1775658758077159680,8824000,0.0,0.0,0.0,0.0
1775658758277159680,9024000,0.0,0.0,0.0,0.0
1775658758477159680,9224000,0.0,0.0,0.0,0.0
1775658758677159680,9424000,0.0,0.0,0.0,0.0
1775658758877159680,9624000,0.0,0.0,0.0,0.0
1775658759077159680,9824000,0.0,0.0,0.0,0.0
1775658759277159680,10024000,0.0,0.0,0.0,0.0
1775658759473159680,10220000,0.0,0.0,0.0,0.0
1775658759677159680,10424000,0.0,0.0,0.0,0.0
1775658759877159680,10624000,0.0,0.0,0.0,0.0
1775658760077159680,10824000,0.0,0.0,0.0,0.0
1775658760277159680,11024000,0.0,0.0,0.0,0.0
1775658760477159680,11224000,0.0,0.0,0.0,0.0
1775658760677159680,11424000,0.0,0.0,0.0,0.0
1775658760877159680,11624000,0.0,0.0,0.0,0.0
1775658761077159680,11824000,0.0,0.0,0.0,0.0
1775658761277159680,12024000,0.0,0.0,0.0,0.0
1775658761477159680,12224000,0.0,0.0,0.0,0.0
1775658761677159680,12424000,0.0,0.0,0.0,0.0
1775658761877159680,12624000,0.0,0.0,0.0,0.0
1775658762077159680,12824000,0.0,0.0,0.0,0.0
1775658762277159680,13024000,0.0,0.0,0.0,0.0
1775658762477159680,13224000,0.0,0.0,0.0,0.0
1775658762677159680,13424000,0.0,0.0,0.0,0.0
1775658762877159680,13624000,0.0,0.0,0.0,0.0
1775658763077159680,13824000,0.0,0.0,0.0,0.0
1775658763277159680,14024000,0.0,0.0,0.0,0.0
1775658763477159680,14224000,0.0,0.0,0.0,0.0
1775658763677159680,14424000,0.0,0.0,0.0,0.0
1775658763877159680,14624000,0.0,0.0,0.0,0.0
1775658764077159680,14824000,0.0,0.0,0.0,0.0
1775658764277159680,15024000,0.0,0.0,0.0,0.0
1775658764477159680,15224000,0.0,0.0,0.0,0.0
1775658764677159680,15424000,0.0,0.0,0.0,0.0
1775658764877159680,15624000,0.0,0.0,0.0,0.0
1775658765077159680,15824000,0.0,0.0,0.0,0.0
1775658765277159680,16024000,0.0,0.0,0.0,0.0
1775658765477159680,16224000,0.0,0.0,0.0,0.0
1775658765677159680,16424000,0.0,0.0,0.0,0.0
1775658765877159680,16624000,0.0,0.0,0.0,0.0
1775658766077159680,16824000,0.0,0.0,0.0,0.0
1775658766277159680,17024000,0.0,0.0,0.0,0.0
1775658766477159680,17224000,0.0,0.0,0.0,0.0
1775658766677159680,17424000,0.0,0.0,0.0,0.0
1775658766877159680,17624000,0.0,0.0,0.0,0.0
1775658767077159680,17824000,0.0,0.0,0.0,0.0
1775658767277159680,18024000,0.0,0.0,0.0,0.0
1775658767477159680,18224000,0.0,0.0,0.0,0.0
1775658767677159680,18424000,0.0,0.0,0.0,0.0
1775658767877159680,18624000,0.0,0.0,0.0,0.0
1775658768077159680,18824000,0.0,0.0,0.0,0.0
1775658768277159680,19024000,0.0,0.0,0.0,0.0
1775658768477159680,19224000,0.0,0.0,0.0,0.0
