received_time_ns,timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,thrust_body_x,thrust_body_y,thrust_body_z,reset_integral
1775658752473159680,3220000,-0.0,-0.0,-3.1411254894919693e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775658752481159680,3228000,-0.0,-0.0,-2.9967070076963864e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775658752521159680,3268000,-0.0,-0.0,-2.6476058337721042e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775658752577159680,3324000,-0.0,-0.0,-3.101267066085711e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775658752625159680,3372000,-0.0,-0.0,-2.7988597139483318e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775658752673159680,3420000,-0.0,-0.0,-2.6415407774038613e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775658752721159680,3468000,-0.0,-0.0,-2.8005206331727095e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775658752777159680,3524000,-0.0,-0.0,-2.289133772137575e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775658752825159680,3572000,-0.0,-0.0,-1.8649683624971658e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775658752873159680,3620000,-0.0,-0.0,-1.846779377956409e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775658752921159680,3668000,-0.0,-0.0,-1.63639742822852e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775658752977159680,3724000,-0.0,-0.0,-1.8989567251992412e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775658753025159680,3772000,-0.0,-0.0,-1.677512591413688e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775658753073159680,3820000,-0.0,-0.0,-2.246712574560661e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775658753121159680,3868000,-0.0,-0.0,-2.1810985344927758e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775658753177159680,3924000,-0.0,-0.0,-2.2963457013247535e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775658753225159680,3972000,-0.0,-0.0,-1.9019018509425223e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775658753273159680,4020000,-0.0,-0.0,-1.5263458408298902e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775658753321159680,4068000,-0.0,-0.0,-1.4528286556014791e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775658753377159680,4124000,-0.0,-0.0,-1.3393868357525207e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775658753425159680,4172000,-0.0,-0.0,-1.4191666195983998e-05,0.0,0.0,0.0,-0.0010000000474974513,False
