roll__h1,pitch__h1,yaw__h1,roll_rate__h1,pitch_rate__h1,yaw_rate__h1,roll__h2,pitch__h2,yaw__h2,roll_rate__h2,pitch_rate__h2,yaw_rate__h2
6.068605455253655,-0.36190750149952927,129.0791989123507,2.9673841966130623,0.06598139268106809,0.020182564229439426,6.068605455253655,-0.36190750149952927,129.0791989123507,2.9673841966130623,0.06598139268106809,0.020182564229439426
