received_time_ns,base_mode,custom_mode,system_status
1775929841734349815,209,0,3
1775929842729921791,209,0,3
1775929843696482437,209,0,3
1775929844737070130,209,0,3
1775929845732544611,209,0,3
1775929846729819996,209,0,3
1775929847721093452,209,0,3
1775929848721097571,209,0,3
1775929849715225072,209,0,3
1775929852711556286,81,0,3
1775929852711641117,81,9,3
1775929852742030062,81,9,3
1775929852769085454,81,9,3
