received_time_ns,base_mode,custom_mode,system_status
1775929738902249810,209,0,3
1775929739893922214,209,0,3
1775929740889229864,209,0,3
1775929741880879490,209,0,3
1775929742886889710,209,0,3
1775929743891326933,209,0,3
1775929744885968748,209,0,3
1775929745879498774,209,0,3
1775929746875069061,209,0,3
1775929749871806419,81,0,3
1775929749871889906,81,9,3
1775929749893868341,81,9,3
1775929749913566424,81,9,3
