received_time_ns,voltage_battery,current_battery,battery_remaining,drop_rate_comm
1775929737906995797,12587,0,100,0
1775929737958944357,12587,0,100,0
1775929738011267408,12587,0,100,0
1775929738063058594,12587,0,100,0
1775929738115139249,12587,0,100,0
1775929738167180128,12587,0,100,0
1775929738220125313,12587,0,100,0
1775929738272836263,12587,0,100,0
1775929738324806839,12587,0,100,0
1775929738377038435,12587,0,100,0
1775929738429096049,12587,0,100,0
1775929738482076531,12587,0,100,0
1775929738534667898,12587,0,100,0
1775929738587521533,12587,0,100,0
1775929738639412206,12587,0,100,0
1775929738641167956,12587,0,100,0
1775929738693321762,12587,0,100,0
1775929738745792874,12587,0,100,0
1775929738797638716,12587,0,100,0
1775929738849940647,12587,0,100,0
1775929738902612333,12587,0,100,0
1775929738955361650,12587,0,100,0
1775929739007670621,12587,0,100,0
1775929739059544238,12587,0,100,0
1775929739111429599,12587,0,100,0
1775929739163433039,12587,0,100,0
1775929739216077205,12587,0,100,0
1775929739268344993,12587,0,100,0
1775929739320252786,12587,0,100,0
1775929739372723739,12587,0,100,0
1775929739424850889,12587,0,100,0
1775929739476661851,12587,0,100,0
1775929739528663627,12587,0,100,0
1775929739580904183,12587,0,100,0
1775929739632738505,12587,0,100,0
1775929739684717177,12587,0,100,0
1775929739686967512,12587,0,100,0
1775929739789485581,12587,0,100,0
1775929739790728219,12587,0,100,0
1775929739842218514,12587,0,100,0
1775929739894145219,12587,0,100,0
1775929739945918870,12587,0,100,0
1775929739998239649,12587,0,100,0
1775929740051436959,12587,0,100,0
1775929740104059142,12587,0,100,0
1775929740156705004,12587,0,100,0
1775929740208530687,12587,0,100,0
1775929740260634093,12587,0,100,0
1775929740313480400,12587,0,100,0
1775929740365314083,12587,0,100,0
1775929740417157557,12587,0,100,0
1775929740469117125,12587,0,100,0
1775929740521427120,12587,0,100,0
1775929740573649181,12587,0,100,0
1775929740625668268,12587,0,100,0
1775929740677871289,12587,0,100,0
1775929740730001415,12587,0,100,0
1775929740782358578,12587,0,100,0
1775929740835077655,12587,0,100,0
1775929740887965722,12587,0,100,0
1775929740889370886,12587,0,100,0
1775929740941033498,12587,0,100,0
1775929740992827821,12587,0,100,0
1775929741044630400,12587,0,100,0
1775929741096823213,12587,0,100,0
1775929741148736030,12587,0,100,0
1775929741201328806,12587,0,100,0
1775929741254001004,12587,0,100,0
1775929741306685234,12587,0,100,0
1775929741358535684,12587,0,100,0
1775929741410377622,12587,0,100,0
1775929741462516484,12587,0,100,0
1775929741515068524,12587,0,100,0
1775929741567309913,12587,0,100,0
1775929741619178122,12587,0,100,0
1775929741671060156,12587,0,100,0
1775929741722921518,12587,0,100,0
1775929741775167130,12587,0,100,0
1775929741827131563,12587,0,100,0
1775929741879683315,12587,0,100,0
1775929741931813057,12587,0,100,0
1775929741984688516,12587,0,100,0
1775929742037307851,12587,0,100,0
1775929742038598521,12587,0,100,0
1775929742090640136,12587,0,100,0
1775929742143150577,12587,0,100,0
1775929742195064258,12587,0,100,0
1775929742247036851,12587,0,100,0
1775929742298918244,12587,0,100,0
1775929742351347310,12587,0,100,0
