received_time_ns,x,y,z,vx,vy,vz
1775929737906905366,0.0,0.0,0.027,0.0,0.0,0.03
1775929737958825351,0.0,0.0,0.027,0.0,0.0,0.03
1775929738011184497,0.0,0.0,0.027,0.0,0.0,0.03
1775929738062961924,0.0,0.0,0.027,0.0,0.0,0.03
1775929738115054130,0.0,0.0,0.027,0.0,0.0,0.03
1775929738167053506,0.0,0.0,0.027,0.0,0.0,0.03
1775929738220015971,0.0,0.0,0.027,0.0,0.0,0.03
1775929738272752296,0.0,0.0,0.027,0.0,0.0,0.03
1775929738324696280,0.0,0.0,0.027,0.0,0.0,0.03
1775929738376953284,0.0,0.0,0.027,0.0,0.0,0.03
1775929738428967699,0.0,0.0,0.027,0.0,0.0,0.02
1775929738481959668,0.0,0.0,0.027,0.0,0.0,0.02
1775929738534519772,0.0,0.0,0.027,0.0,0.0,0.02
1775929738587436382,0.0,0.0,0.027,0.0,0.0,0.02
1775929738639301903,0.0,0.0,0.027,0.0,0.0,0.02
1775929738641092982,0.0,0.0,0.027,0.0,0.0,0.02
1775929738693198883,0.0,0.0,0.027,0.0,0.0,0.02
1775929738745692620,0.0,0.0,0.027,0.0,0.0,0.02
1775929738797539709,0.0,0.0,0.027,0.0,0.0,0.02
1775929738849818601,0.0,0.0,0.027,0.0,0.0,0.02
1775929738902477711,0.0,0.0,0.027,0.0,0.0,0.02
1775929738955245139,0.0,0.0,0.027,0.0,0.0,0.02
1775929739007583934,0.0,0.0,0.027,0.0,0.0,0.02
1775929739059456527,0.0,0.0,0.027,0.0,0.0,0.01
1775929739111344833,0.0,0.0,0.027,0.0,0.0,0.01
1775929739163294065,0.0,0.0,0.027,0.0,0.0,0.01
1775929739215992535,0.0,0.0,0.027,0.0,0.0,0.01
1775929739268260642,0.0,0.0,0.027,0.0,0.0,0.01
1775929739320137012,0.0,0.0,0.027,0.0,0.0,0.01
1775929739372640028,0.0,0.0,0.027,0.0,0.0,0.01
1775929739424766794,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775929739476578908,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775929739528548428,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775929739580733369,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775929739632653994,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929739684599834,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929739686881049,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929739789385198,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929739790680892,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929739842131283,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929739894062340,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929739945835159,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929739998058211,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929740051350592,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929740103915496,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929740156618446,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929740208445728,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929740260516527,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929740313374162,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929740365221284,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929740417072406,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929740468994983,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929740521311826,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929740573561918,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775929740625580270,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775929740677782235,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775929740729876233,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775929740782263955,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775929740834928537,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775929740887861724,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775929740889315591,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775929740940947676,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775929740992743822,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775929741044541857,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775929741096734254,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775929741148650144,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775929741201222823,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775929741253878478,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775929741306599347,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775929741358436998,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775929741410291064,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775929741462394726,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775929741514961998,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775929741567223610,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775929741619093868,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775929741670972317,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775929741722810864,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775929741775080764,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775929741826998765,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775929741879590420,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775929741931669667,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775929741984565222,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775929742037177293,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775929742038545497,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775929742090523626,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775929742143062130,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775929742194965796,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775929742246952692,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775929742298805830,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775929742351242384,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775929742403266016,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775929742467740475,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775929742522067818,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775929742574661969,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775929742626550371,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775929742678446741,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775929742730203976,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775929742781957308,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775929742833817774,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775929742885655168,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775929742937509043,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775929742938873407,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775929742990429653,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775929743042331367,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775929743094067803,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775929743145879278,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
1775929743197673697,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03
