received_time_ns,event_type,field_name,previous_value,current_value
1775884939158659305,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775884939158659305,vehicle_control_mode_events,flag_control_auto_enabled,True,False
1775884940387402868,vehicle_control_mode_events,flag_armed,False,True
1775884940387402868,vehicle_control_mode_events,flag_control_manual_enabled,True,False
1775884940387402868,vehicle_control_mode_events,flag_control_offboard_enabled,False,True
1775884951571409901,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775884951571409901,vehicle_control_mode_events,flag_control_offboard_enabled,True,False
1775884959638914009,vehicle_control_mode_events,flag_control_manual_enabled,True,False
1775884959638914009,vehicle_control_mode_events,flag_control_auto_enabled,False,True
1775884965205576744,vehicle_control_mode_events,flag_armed,True,False
1775884965205576744,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775884965205576744,vehicle_control_mode_events,flag_control_auto_enabled,True,False
