received_time_ns,event_type,field_name,previous_value,current_value
1775884939160217155,vehicle_status_events,nav_state,4,2
1775884939160217155,vehicle_status_events,pre_flight_checks_pass,True,False
1775884939272610997,vehicle_status_events,pre_flight_checks_pass,False,True
1775884940387229699,vehicle_status_events,arming_state,1,2
1775884940387229699,vehicle_status_events,nav_state,2,14
1775884951573393446,vehicle_status_events,nav_state,14,2
1775884959638704074,vehicle_status_events,nav_state,2,18
1775884965206751751,vehicle_status_events,arming_state,2,1
1775884965206751751,vehicle_status_events,nav_state,18,2
1775884965959698472,vehicle_status_events,pre_flight_checks_pass,True,False
