received_time_ns,event_type,field_name,previous_value,current_value
1775884991343795204,vehicle_status_events,nav_state,4,2
1775884991343795204,vehicle_status_events,pre_flight_checks_pass,True,False
1775884991459952259,vehicle_status_events,pre_flight_checks_pass,False,True
1775884992624768519,vehicle_status_events,arming_state,1,2
1775884992624768519,vehicle_status_events,nav_state,2,14
1775885001646159451,vehicle_status_events,nav_state,14,2
1775885009740920258,vehicle_status_events,nav_state,2,18
1775885016896080701,vehicle_status_events,arming_state,2,1
1775885016896080701,vehicle_status_events,nav_state,18,2
1775885017646279372,vehicle_status_events,pre_flight_checks_pass,True,False
