received_time_ns,event_type,field_name,previous_value,current_value
1775884991343939417,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775884991343939417,vehicle_control_mode_events,flag_control_auto_enabled,True,False
1775884992624894973,vehicle_control_mode_events,flag_armed,False,True
1775884992624894973,vehicle_control_mode_events,flag_control_manual_enabled,True,False
1775884992624894973,vehicle_control_mode_events,flag_control_offboard_enabled,False,True
1775885001646292688,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775885001646292688,vehicle_control_mode_events,flag_control_offboard_enabled,True,False
1775885009738408930,vehicle_control_mode_events,flag_control_manual_enabled,True,False
1775885009738408930,vehicle_control_mode_events,flag_control_auto_enabled,False,True
1775885016894120977,vehicle_control_mode_events,flag_armed,True,False
1775885016894120977,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775885016894120977,vehicle_control_mode_events,flag_control_auto_enabled,True,False
