received_time_ns,event_type,field_name,previous_value,current_value
1775653349430824347,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775653349430824347,vehicle_control_mode_events,flag_control_auto_enabled,True,False
1775653349777448369,vehicle_control_mode_events,flag_armed,False,True
1775653349777448369,vehicle_control_mode_events,flag_control_manual_enabled,True,False
1775653349777448369,vehicle_control_mode_events,flag_control_offboard_enabled,False,True
1775653355786871546,vehicle_control_mode_events,flag_control_auto_enabled,False,True
1775653355786871546,vehicle_control_mode_events,flag_control_offboard_enabled,True,False
1775653364770148932,vehicle_control_mode_events,flag_armed,True,False
1775653364770148932,vehicle_control_mode_events,flag_control_auto_enabled,True,False
1775653364770148932,vehicle_control_mode_events,flag_control_offboard_enabled,False,True
