received_time_ns,timestamp,timestamp_sample,reversible_flags,motor_1,motor_2,motor_3,motor_4,motor_5,motor_6,motor_7,motor_8,motor_9,motor_10,motor_11,motor_12,motors_peak
1775653341299705344,2980000,2980000,0,0.0,7.507585590531274e-13,6.82507869664839e-13,0.0,nan,nan,nan,nan,nan,nan,nan,nan,7.507585590531274e-13
1775653341303705344,2984000,2984000,0,0.0,4.547473508864641e-12,3.642882002996561e-12,0.0,nan,nan,nan,nan,nan,nan,nan,nan,4.547473508864641e-12
1775653341399705344,3080000,3080000,0,0.0,3.775536740885377e-13,3.432306522332951e-13,0.0,nan,nan,nan,nan,nan,nan,nan,nan,3.775536740885377e-13
1775653341499705344,3180000,3180000,0,2.39345869512686e-13,0.0,0.0,9.094947017729282e-13,nan,nan,nan,nan,nan,nan,nan,nan,9.094947017729282e-13
1775653341599705344,3280000,3280000,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1775653341699705344,3380000,3380000,0,4.443971232670485e-14,0.0,0.0,4.8883677460738115e-14,nan,nan,nan,nan,nan,nan,nan,nan,4.8883677460738115e-14
1775653341799705344,3480000,3480000,0,2.1935101304770832e-12,0.0,0.0,4.119727562562625e-13,nan,nan,nan,nan,nan,nan,nan,nan,2.1935101304770832e-12
1775653341899705344,3580000,3580000,0,0.0,9.071485966918869e-13,8.246806015854702e-13,2.7308303188200433e-12,nan,nan,nan,nan,nan,nan,nan,nan,2.7308303188200433e-12
1775653341999705344,3680000,3680000,0,8.664024359061884e-13,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,8.664024359061884e-13
1775653342099705344,3780000,3780000,0,0.0,0.0,0.0,1.900629827134015e-12,nan,nan,nan,nan,nan,nan,nan,nan,1.900629827134015e-12
1775653342199705344,3880000,3880000,0,0.0,9.997218845944275e-14,0.0,7.055806812298129e-14,nan,nan,nan,nan,nan,nan,nan,nan,9.997218845944275e-14
1775653342299705344,3980000,3980000,0,0.0,5.358318389686589e-12,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,5.358318389686589e-12
1775653342399705344,4080000,4080000,0,0.0,4.990356001696727e-13,9.084161374517397e-13,0.0,nan,nan,nan,nan,nan,nan,nan,nan,9.084161374517397e-13
1775653342499705344,4180000,4180000,0,1.1550933820547726e-12,0.0,0.0,1.2706025467879023e-12,nan,nan,nan,nan,nan,nan,nan,nan,1.2706025467879023e-12
1775653342599705344,4280000,4280000,0,0.0,7.625054559111388e-13,6.931868273829522e-13,0.0,nan,nan,nan,nan,nan,nan,nan,nan,7.625054559111388e-13
1775653342699705344,4380000,4380000,0,0.0015611205017194152,0.00041941890958696604,0.0015813044738024473,0.00043815659591928124,nan,nan,nan,nan,nan,nan,nan,nan,0.0015813044738024473
1775653342799705344,4480000,4480000,0,0.001723378780297935,0.0001849451073212549,0.0016626926371827722,0.00042898402898572385,nan,nan,nan,nan,nan,nan,nan,nan,0.001723378780297935
1775653342899705344,4580000,4580000,0,0.001910771825350821,0.00014905039279256016,0.0017233957769349217,0.00021678248594980687,nan,nan,nan,nan,nan,nan,nan,nan,0.001910771825350821
1775653342999705344,4680000,4680000,0,0.0020299709867686033,0.00035060622030869126,0.0014826132683083415,0.00013681007840204984,nan,nan,nan,nan,nan,nan,nan,nan,0.0020299709867686033
1775653343099705344,4780000,4780000,0,0.0019004828063771129,0.00012869447527918965,0.0016973490128293633,0.00027347434661351144,nan,nan,nan,nan,nan,nan,nan,nan,0.0019004828063771129
1775653343199705344,4880000,4880000,0,0.0017832379089668393,0.00011247998918406665,0.001465105451643467,0.0006391771603375673,nan,nan,nan,nan,nan,nan,nan,nan,0.0017832379089668393
1775653343299705344,4980000,4980000,0,0.001530549954622984,0.00044668742339126766,0.0009027869091369212,0.0011199761647731066,nan,nan,nan,nan,nan,nan,nan,nan,0.001530549954622984
1775653343399705344,5080000,5080000,0,0.0011939750984311104,0.000745767611078918,0.0004120872472412884,0.0016481706406921148,nan,nan,nan,nan,nan,nan,nan,nan,0.0016481706406921148
1775653343499705344,5180000,5180000,0,0.0010627539595589042,0.0009178647887893021,9.22927756619174e-06,0.002010152442380786,nan,nan,nan,nan,nan,nan,nan,nan,0.002010152442380786
1775653343599705344,5280000,5280000,0,0.0010671061463654041,0.0009328941232524812,1.7377592420597665e-15,0.00200000056065619,nan,nan,nan,nan,nan,nan,nan,nan,0.00200000056065619
1775653343699705344,5380000,5380000,0,0.0009282181272283196,0.001022342941723764,2.354246134927962e-05,0.0020258971489965916,nan,nan,nan,nan,nan,nan,nan,nan,0.0020258971489965916
1775653343799705344,5480000,5480000,0,0.0008791903965175152,0.0010732484515756369,2.264823706354946e-05,0.0020249132066965103,nan,nan,nan,nan,nan,nan,nan,nan,0.0020249132066965103
1775653343899705344,5580000,5580000,0,0.0005200118175707757,0.0014181367587298155,2.9453209208440967e-05,0.0020323984790593386,nan,nan,nan,nan,nan,nan,nan,nan,0.0020323984790593386
1775653343999705344,5680000,5680000,0,6.357761539454998e-14,0.0020000003278255463,5.3933905952430194e-12,0.00200000056065619,nan,nan,nan,nan,nan,nan,nan,nan,0.00200000056065619
1775653344099705344,5780000,5780000,0,0.0,0.0020000003278255463,0.0,0.00200000056065619,nan,nan,nan,nan,nan,nan,nan,nan,0.00200000056065619
1775653344199705344,5880000,5880000,0,3.7374252997990354e-11,0.0020000003278255463,0.0,0.0020000003278255463,nan,nan,nan,nan,nan,nan,nan,nan,0.0020000003278255463
1775653344299705344,5980000,5980000,0,1.573534219589945e-10,0.001999999862164259,0.0,0.0020000003278255463,nan,nan,nan,nan,nan,nan,nan,nan,0.0020000003278255463
1775653344399705344,6080000,6080000,0,2.5251631341483005e-10,0.0020000000949949026,9.584564045206356e-14,0.00200000056065619,nan,nan,nan,nan,nan,nan,nan,nan,0.00200000056065619
1775653344499705344,6180000,6180000,0,6.682249198419754e-11,0.001999999862164259,2.536772875094684e-14,0.0020000003278255463,nan,nan,nan,nan,nan,nan,nan,nan,0.0020000003278255463
1775653344599705344,6280000,6280000,0,0.0,0.0020000000949949026,9.115073973386956e-11,0.0020000003278255463,nan,nan,nan,nan,nan,nan,nan,nan,0.0020000003278255463
1775653344699705344,6380000,6380000,0,0.0,0.0020000000949949026,8.251337113573953e-12,0.0020000003278255463,nan,nan,nan,nan,nan,nan,nan,nan,0.0020000003278255463
1775653344799705344,6480000,6480000,0,0.00042275601299479604,0.0014260240131989121,7.200972322607413e-05,0.0020792107097804546,nan,nan,nan,nan,nan,nan,nan,nan,0.0020792107097804546
1775653344899705344,6580000,6580000,0,0.001316711539402604,0.0006832888466306031,1.7246924374769712e-13,0.0020000003278255463,nan,nan,nan,nan,nan,nan,nan,nan,0.0020000003278255463
1775653344999705344,6680000,6680000,0,0.00172894774004817,0.0002710526459850371,0.0,0.0020000003278255463,nan,nan,nan,nan,nan,nan,nan,nan,0.0020000003278255463
