delta_state_roll,delta_state_pitch,delta_state_yaw,delta_state_roll_rate,delta_state_pitch_rate,delta_state_yaw_rate,delta_state_position_x,delta_state_position_y,delta_state_position_z,delta_state_velocity_x,delta_state_velocity_y,delta_state_velocity_z,delta_state_altitude,delta_state_vertical_speed,delta_state_heading
0.0011847632102034227,4.716105238424971e-05,0.0023647427091266137,-0.004312927812245897,-0.0005079216740160625,-0.008296116772963637,-0.0019788356744533647,0.0007375498921735038,0.001265940946410553,-0.0010777499541855238,0.0015420736854022243,0.0006403721373071463,-0.001265940946410553,-0.0006403721373071463,0.0021980782653151145
