received_time_ns,x,y,z,vx,vy,vz
1775928508842695119,0.0,0.0,0.027,0.0,0.0,0.03
1775928508894730132,0.0,0.0,0.027,0.0,0.0,0.03
1775928508946804344,0.0,0.0,0.027,0.0,0.0,0.03
1775928508999668485,0.0,0.0,0.027,0.0,0.0,0.03
1775928509051511922,0.0,0.0,0.027,0.0,0.0,0.03
1775928509103852624,0.0,0.0,0.027,0.0,0.0,0.03
1775928509156249004,0.0,0.0,0.027,0.0,0.0,0.03
1775928509208213845,0.0,0.0,0.027,0.0,0.0,0.03
1775928509260984166,0.0,0.0,0.027,0.0,0.0,0.03
1775928509313018221,0.0,0.0,0.027,0.0,0.0,0.03
1775928509366649957,0.0,0.0,0.027,0.0,0.0,0.02
1775928509418782409,0.0,0.0,0.027,0.0,0.0,0.02
1775928509470831023,0.0,0.0,0.027,0.0,0.0,0.02
1775928509523295881,0.0,0.0,0.027,0.0,0.0,0.02
1775928509524569412,0.0,0.0,0.027,0.0,0.0,0.02
1775928509626670955,0.0,0.0,0.027,0.0,0.0,0.02
1775928509627938086,0.0,0.0,0.027,0.0,0.0,0.02
1775928509679551129,0.0,0.0,0.027,0.0,0.0,0.02
1775928509731636991,0.0,0.0,0.027,0.0,0.0,0.02
1775928509784047643,0.0,0.0,0.027,0.0,0.0,0.02
1775928509836129408,0.0,0.0,0.027,0.0,0.0,0.02
1775928509888294147,0.0,0.0,0.027,0.0,0.0,0.02
1775928509940189262,0.0,0.0,0.027,0.0,0.0,0.02
1775928509991970620,0.0,0.0,0.027,0.0,0.0,0.01
1775928510044051171,0.0,0.0,0.027,0.0,0.0,0.01
1775928510096558590,0.0,0.0,0.027,0.0,0.0,0.01
1775928510148559047,0.0,0.0,0.027,0.0,0.0,0.01
1775928510200806250,0.0,0.0,0.027,0.0,0.0,0.01
1775928510253035116,0.0,0.0,0.027,0.0,0.0,0.01
1775928510305347693,0.0,0.0,0.027,0.0,0.0,0.01
1775928510364830523,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775928510431293980,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775928510433076519,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775928510484950069,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775928510537008636,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928510589407962,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928510641262664,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
