received_time_ns,lat_deg,lon_deg,alt_m,rel_home_alt_m,rel_origin_alt_m
8577401000,-35.3632621,149.1652374,584.0899658203125,-0.02744901552796364,-0.0465414859354496
8677361000,-35.3632621,149.1652374,584.0899658203125,-0.02744901552796364,-0.04632153734564781
8777321000,-35.3632621,149.1652374,584.0899658203125,-0.02744901552796364,-0.045854974538087845
8877281000,-35.3632621,149.1652374,584.0899658203125,-0.02744901552796364,-0.045161981135606766
8977241000,-35.3632621,149.1652374,584.0899658203125,-0.02744901552796364,-0.04424929991364479
9077201000,-35.3632621,149.1652374,584.0899658203125,-0.02744901552796364,-0.043141309171915054
9177161000,-35.3632621,149.1652374,584.0899658203125,-0.02744901552796364,-0.041856542229652405
9277121000,-35.3632621,149.1652374,584.0899658203125,-0.02744901552796364,-0.04041373357176781
9377081000,-35.3632621,149.1652374,584.0899658203125,-0.02744901552796364,-0.03883285075426102
9477041000,-35.3632621,149.1652374,584.0899658203125,-0.02744901552796364,-0.0371272899210453
9577001000,-35.3632621,149.1652374,584.0899658203125,-0.02744901552796364,-0.035320132970809937
9676961000,-35.3632621,149.1652374,584.0899658203125,-0.02744901552796364,-0.03342912718653679
9776921000,-35.3632621,149.1652374,584.0899658203125,-0.016469407826662064,-0.030582424253225327
9876881000,-35.3632621,149.1652374,584.0899658203125,-0.016469407826662064,-0.01815369538962841
9976841000,-35.3632621,149.1652374,584.1099853515625,0.019214309751987457,0.007933328859508038
10076801000,-35.3632621,149.1652374,584.1099853515625,0.046663325279951096,0.04805060103535652
10176761000,-35.3632621,149.1652374,584.1099853515625,0.10156135261058807,0.1017366424202919
10276721000,-35.3632621,149.1652374,584.1599731445312,0.18665330111980438,0.189391627907753
10376681000,-35.3632621,149.1652374,584.1599731445312,0.3184085786342621,0.3244530260562897
10476641000,-35.3632621,149.1652374,584.2999877929688,0.47761285305023193,0.4818621575832367
10576601000,-35.3632621,149.1652374,584.2999877929688,0.6368171572685242,0.6456730961799622
10677394000,-35.3632621,149.1652374,584.5499877929688,0.7960214018821716,0.8066210746765137
10777354000,-35.3632623,149.1652374,584.8399658203125,0.9415012001991272,0.9631516933441162
10877314000,-35.3632623,149.1652374,584.8399658203125,1.081491231918335,1.1164623498916626
10977274000,-35.3632626,149.1652377,585.1199951171875,1.2297158241271973,1.2681796550750732
11077234000,-35.3632626,149.1652377,585.1199951171875,1.361471176147461,1.415672779083252
11177194000,-35.3632631,149.1652384,585.3900146484375,1.501461148262024,1.5587773323059082
11277154000,-35.3632631,149.1652384,585.3900146484375,1.622236728668213,1.6967521905899048
11377114000,-35.3632634,149.1652393,585.6400146484375,1.7512471675872803,1.829022765159607
11477074000,-35.3632634,149.1652393,585.6400146484375,1.880257487297058,1.9559791088104248
11577034000,-35.3632638,149.1652403,585.8800048828125,1.9927984476089478,2.07865571975708
11676994000,-35.3632638,149.1652403,585.8800048828125,2.108084201812744,2.197842597961426
11776954000,-35.3632641,149.1652416,586.0999755859375,2.2151355743408203,2.314567804336548
11876914000,-35.3632641,149.1652416,586.0999755859375,2.3304214477539062,2.4297029972076416
11976874000,-35.3632644,149.1652427,586.3099975585938,2.4484519958496094,2.5442631244659424
12076834000,-35.3632644,149.1652427,586.3099975585938,2.5527584552764893,2.659076690673828
12176794000,-35.3632644,149.1652427,586.3099975585938,2.665299415588379,2.7741594314575195
12276754000,-35.3632645,149.1652439,586.5299682617188,2.7860748767852783,2.8893961906433105
12376714000,-35.3632645,149.1652439,586.5299682617188,2.8958709239959717,3.0048506259918213
12476674000,-35.3632644,149.1652449,586.739990234375,3.002922296524048,3.120170831680298
12576634000,-35.3632644,149.1652449,586.739990234375,3.118208169937134,3.234971523284912
12676594000,-35.3632641,149.1652457,586.9500122070312,3.2334938049316406,3.3492956161499023
12777387000,-35.3632639,149.1652466,587.1699829101562,3.354269504547119,3.46343731880188
12877347000,-35.3632639,149.1652466,587.1699829101562,3.4558310508728027,3.5778908729553223
12977307000,-35.3632637,149.1652472,587.3900146484375,3.5711166858673096,3.6925666332244873
13077267000,-35.3632637,149.1652472,587.3900146484375,3.689147472381592,3.8085267543792725
13177227000,-35.3632635,149.1652477,587.5999755859375,3.8044333457946777,3.9238312244415283
13277187000,-35.3632635,149.1652477,587.5999755859375,3.9197192192077637,4.039267539978027
13377147000,-35.3632634,149.1652478,587.8200073242188,4.03500509262085,4.154547214508057
13477107000,-35.3632634,149.1652478,587.8200073242188,4.13931131362915,4.269421100616455
13577067000,-35.3632633,149.1652478,588.0399780273438,4.257342338562012,4.383534908294678
13677027000,-35.3632633,149.1652478,588.0399780273438,4.372628211975098,4.4971489906311035
13776987000,-35.3632632,149.1652478,588.25,4.490658760070801,4.610772132873535
13876947000,-35.3632632,149.1652478,588.25,4.594964981079102,4.7250213623046875
13976907000,-35.3632632,149.1652479,588.469970703125,4.70750617980957,4.840107440948486
14076867000,-35.3632632,149.1652479,588.469970703125,4.825536727905273,4.95620584487915
14176827000,-35.3632631,149.1652481,588.6900024414062,4.938077926635742,5.073182582855225
14276787000,-35.3632631,149.1652481,588.6900024414062,5.0670881271362305,5.189806938171387
14376747000,-35.3632631,149.1652481,588.6900024414062,5.179628849029541,5.306212902069092
14476707000,-35.363263,149.1652484,588.9099731445312,5.3004045486450195,5.422183513641357
14576667000,-35.363263,149.1652484,588.9099731445312,5.4156904220581055,5.537182807922363
14676627000,-35.3632629,149.1652487,589.1300048828125,5.528231620788574,5.651571750640869
14777420000,-35.3632629,149.1652487,589.1300048828125,5.646262168884277,5.765544414520264
14877380000,-35.3632629,149.1652492,589.3499755859375,5.750568389892578,5.879289627075195
14977340000,-35.3632628,149.1652496,589.5700073242188,5.8685994148254395,5.992821216583252
15077300000,-35.3632628,149.1652496,589.5700073242188,5.98114013671875,6.106220722198486
15177260000,-35.3632628,149.1652502,589.7899780273438,6.096426010131836,6.220662593841553
15277220000,-35.3632628,149.1652502,589.7899780273438,6.2172017097473145,6.334229469299316
15377180000,-35.3632628,149.1652508,590.010009765625,6.329742908477783,6.448064804077148
15477140000,-35.3632628,149.1652508,590.010009765625,6.445028781890869,6.562238693237305
15577100000,-35.3632629,149.1652514,590.22998046875,6.560314655303955,6.676700115203857
15677060000,-35.3632629,149.1652514,590.22998046875,6.689324855804443,6.791426181793213
15777020000,-35.363263,149.1652521,590.4500122070312,6.801866054534912,6.906588077545166
15876980000,-35.363263,149.1652521,590.4500122070312,6.922641277313232,7.022243022918701
15976940000,-35.3632631,149.1652528,590.6699829101562,7.035182476043701,7.138271808624268
16076900000,-35.3632631,149.1652528,590.6699829101562,7.150468349456787,7.2545576095581055
16176860000,-35.3632633,149.1652537,590.8900146484375,7.265754222869873,7.370909214019775
16276820000,-35.3632633,149.1652537,590.8900146484375,7.381040096282959,7.487229347229004
16376780000,-35.3632633,149.1652537,590.8900146484375,7.5018157958984375,7.603460788726807
16476740000,-35.3632635,149.1652546,591.1199951171875,7.622591495513916,7.719661235809326
16576700000,-35.3632635,149.1652546,591.1199951171875,7.7433671951293945,7.835848331451416
16676660000,-35.3632637,149.1652556,591.3300170898438,7.855907917022705,7.952106952667236
16776620000,-35.3632637,149.1652556,591.3300170898438,7.973938941955566,8.068355560302734
16877413000,-35.3632639,149.1652566,591.5599975585938,8.086480140686035,8.184517860412598
16977373000,-35.3632641,149.1652576,591.7899780273438,8.201766014099121,8.300564765930176
17077333000,-35.3632641,149.1652576,591.7899780273438,8.319796562194824,8.416455268859863
17177293000,-35.3632644,149.1652588,592.010009765625,8.43508243560791,8.532854080200195
17277253000,-35.3632644,149.1652588,592.010009765625,8.553112983703613,8.645182609558105
17377213000,-35.3632647,149.16526,592.219970703125,8.654674530029297,8.750704765319824
17477173000,-35.3632647,149.16526,592.219970703125,8.75074577331543,8.847227096557617
17577133000,-35.363265,149.1652612,592.4199829101562,8.844072341918945,8.933594703674316
17677093000,-35.363265,149.1652612,592.4199829101562,8.918185234069824,9.009181022644043
17777053000,-35.3632654,149.1652625,592.5700073242188,8.984062194824219,9.073558807373047
17877013000,-35.3632654,149.1652625,592.5700073242188,9.036215782165527,9.12646770477295
17976973000,-35.3632657,149.1652639,592.6799926757812,9.077388763427734,9.167811393737793
18076933000,-35.3632657,149.1652639,592.6799926757812,9.096603393554688,9.19759464263916
18176893000,-35.3632661,149.1652653,592.75,9.124052047729492,9.2158203125
18276853000,-35.3632661,149.1652653,592.75,9.129542350769043,9.222707748413086
18376813000,-35.3632661,149.1652653,592.75,9.124052047729492,9.218558311462402
18476773000,-35.3632665,149.1652668,592.7799682617188,9.096603393554688,9.203551292419434
18576733000,-35.3632665,149.1652668,592.7799682617188,9.077388763427734,9.177745819091797
18676693000,-35.3632669,149.1652684,592.760009765625,9.151360511779785,9.151360511779785
18776653000,-35.3632669,149.1652684,592.760009765625,9.105552673339844,9.105552673339844
18876613000,-35.3632674,149.16527,592.6900024414062,9.05294418334961,9.05294418334961
18977406000,-35.3632678,149.1652717,592.6099853515625,8.995814323425293,8.995814323425293
19077366000,-35.3632678,149.1652717,592.6099853515625,8.936090469360352,8.936090469360352
19177326000,-35.3632683,149.1652734,592.5,8.875330924987793,8.875330924987793
19277286000,-35.3632683,149.1652734,592.5,8.81411075592041,8.81411075592041
19377246000,-35.3632688,149.1652753,592.3800048828125,8.754020690917969,8.754020690917969
19477206000,-35.3632688,149.1652753,592.3800048828125,8.695196151733398,8.695196151733398
19577166000,-35.3632693,149.1652773,592.260009765625,8.63790512084961,8.63790512084961
19677126000,-35.3632693,149.1652773,592.260009765625,8.582206726074219,8.582206726074219
19777086000,-35.3632698,149.1652794,592.1599731445312,8.528152465820312,8.528152465820312
19877046000,-35.3632698,149.1652794,592.1599731445312,8.475558280944824,8.475558280944824
19977006000,-35.3632703,149.1652816,592.0599975585938,8.424225807189941,8.424225807189941
20076966000,-35.3632703,149.1652816,592.0599975585938,8.374043464660645,8.374043464660645
20176926000,-35.3632709,149.1652839,591.9599609375,8.324727058410645,8.324727058410645
20276886000,-35.3632709,149.1652839,591.9599609375,8.276102066040039,8.276102066040039
20376846000,-35.3632714,149.1652863,591.8699951171875,8.227953910827637,8.227953910827637
20476806000,-35.3632714,149.1652863,591.8699951171875,8.180113792419434,8.180113792419434
20576766000,-35.3632714,149.1652863,591.8699951171875,8.13248348236084,8.13248348236084
20676726000,-35.363272,149.1652887,591.7899780273438,8.084891319274902,8.084891319274902
20776686000,-35.363272,149.1652887,591.7899780273438,8.037363052368164,8.037363052368164
20876646000,-35.3632726,149.1652914,591.7000122070312,7.989923000335693,7.989923000335693
20976606000,-35.3632726,149.1652914,591.7000122070312,7.942378997802734,7.942378997802734
21077399000,-35.3632731,149.165294,591.6099853515625,7.8947014808654785,7.8947014808654785
21177359000,-35.3632738,149.1652969,591.5299682617188,7.846993923187256,7.846993923187256
21277319000,-35.3632738,149.1652969,591.5299682617188,7.79921293258667,7.79921293258667
21377279000,-35.3632743,149.1652998,591.4400024414062,7.750958442687988,7.750958442687988
21477239000,-35.3632743,149.1652998,591.4400024414062,7.703007698059082,7.703007698059082
21577199000,-35.363275,149.1653029,591.3599853515625,7.655086994171143,7.655086994171143
21677159000,-35.363275,149.1653029,591.3599853515625,7.6071343421936035,7.6071343421936035
21777119000,-35.3632756,149.1653061,591.2699584960938,7.559122085571289,7.559122085571289
