received_time_ns,des_roll,roll,des_pitch,pitch,des_yaw,yaw,err_rp,err_yaw
8276688000,0.0,0.0,0.0,0.0,340.19,340.2,0.0,0.0
8376648000,0.0,0.0,0.0,0.0,340.19,340.2,0.0,0.0
8476608000,0.0,0.0,0.0,0.0,340.19,340.2,0.0,0.0
8577401000,0.0,0.0,0.0,0.0,340.19,340.2,0.0,0.0
8677361000,0.0,0.0,0.0,0.0,340.19,340.39,0.0,0.04
8777321000,0.0,0.0,0.0,0.0,340.19,340.86,0.0,0.07
8877281000,0.0,0.0,0.0,0.0,340.19,341.47,0.0,0.1
8977241000,0.0,0.0,0.0,0.0,340.19,342.09,0.0,0.12
9077201000,0.28,0.01,0.98,0.0,341.58,342.68,0.0,0.14
9177161000,0.72,0.01,1.43,0.0,345.66,343.24,0.0,0.15
9277121000,1.28,0.01,1.33,0.0,351.89,343.77,0.0,0.16
9377081000,1.72,0.01,0.85,0.0,356.26,344.29,0.0,0.17
9477041000,1.91,0.01,0.17,0.0,358.53,344.79,0.0,0.18
9577001000,1.83,0.01,-0.45,0.0,359.64,345.28,0.0,0.18
9676961000,1.49,0.01,-0.83,0.0,0.12,345.76,0.0,0.18
9776921000,0.96,0.01,-0.83,0.0,0.25,346.23,0.0,0.18
9876881000,0.32,0.01,-0.4,0.0,0.18,346.68,0.0,0.19
9976841000,-0.28,0.01,0.34,0.0,0.01,347.12,0.0,0.19
10076801000,-0.72,0.01,1.26,0.0,359.8,347.55,0.0,0.19
10176761000,-0.88,-0.02,2.1,0.2,359.61,347.99,0.0,0.19
10276721000,-0.7,-0.16,2.67,1.53,359.49,348.99,0.0,0.18
10376681000,-0.17,0.13,2.83,2.55,359.46,350.63,0.0,0.18
10476641000,0.64,0.91,2.58,2.88,359.53,352.71,0.0,0.18
10576601000,1.62,1.99,2.0,2.59,359.71,355.08,0.0,0.17
10677394000,2.7,3.14,1.2,1.87,359.98,357.61,0.0,0.16
10777354000,3.64,4.13,0.42,0.98,0.31,0.15,0.0,0.16
10877314000,4.31,4.81,-0.16,0.19,0.66,2.61,0.0,0.15
10977274000,4.6,5.07,-0.46,-0.35,0.98,4.87,0.0,0.15
11077234000,4.51,4.94,-0.52,-0.59,1.24,6.8,0.0,0.15
11177194000,4.05,4.43,-0.42,-0.57,1.41,8.35,0.0,0.15
11277154000,3.25,3.6,-0.33,-0.44,1.47,9.43,0.0,0.15
11377114000,2.31,2.55,-0.4,-0.39,1.42,10.02,0.0,0.16
11477074000,1.33,1.45,-0.74,-0.58,1.26,10.09,0.0,0.16
11577034000,0.48,0.43,-1.35,-1.06,1.01,9.7,0.01,0.17
11676994000,-0.15,-0.37,-2.16,-1.79,0.71,8.89,0.01,0.17
11776954000,-0.53,-0.88,-2.97,-2.61,0.4,7.71,0.01,0.17
11876914000,-0.66,-1.05,-3.59,-3.3,0.11,6.24,0.01,0.17
11976874000,-0.6,-0.94,-3.83,-3.67,359.87,4.54,0.01,0.17
12076834000,-0.43,-0.66,-3.62,-3.58,359.94,3.13,0.01,0.17
12176794000,-0.31,-0.38,-3.02,-3.02,359.72,1.29,0.01,0.17
12276754000,-0.32,-0.26,-2.08,-2.09,359.64,359.53,0.01,0.17
12376714000,-0.51,-0.4,-1.05,-1.01,359.65,357.97,0.01,0.17
12476674000,-0.93,-0.83,-0.15,-0.08,359.7,356.71,0.01,0.17
12576634000,-1.56,-1.5,0.44,0.5,359.77,355.8,0.01,0.17
12676594000,-2.25,-2.24,0.64,0.67,359.8,355.28,0.01,0.17
12777387000,-2.93,-2.93,0.47,0.46,359.77,355.17,0.01,0.16
12877347000,-3.45,-3.47,0.07,0.02,359.67,355.44,0.01,0.16
12977307000,-3.71,-3.75,-0.37,-0.46,359.5,356.0,0.01,0.16
13077267000,-3.63,-3.71,-0.7,-0.8,359.26,356.78,0.01,0.16
13177227000,-3.22,-3.31,-0.8,-0.87,358.98,357.66,0.01,0.15
13277187000,-2.45,-2.57,-0.61,-0.64,358.66,358.56,0.01,0.15
13377147000,-1.51,-1.61,-0.22,-0.22,358.37,359.42,0.01,0.14
13477107000,-0.49,-0.54,0.21,0.22,358.14,0.15,0.01,0.13
13577067000,0.43,0.44,0.52,0.53,357.99,0.74,0.01,0.13
13677027000,1.1,1.17,0.58,0.59,357.97,1.14,0.01,0.12
13776987000,1.43,1.53,0.32,0.34,358.06,1.34,0.01,0.12
13876947000,1.36,1.46,-0.2,-0.17,358.27,1.35,0.01,0.12
13976907000,0.94,1.02,-0.85,-0.82,358.56,1.22,0.01,0.12
14076867000,0.3,0.3,-1.36,-1.42,358.92,1.01,0.01,0.13
14176827000,0.15,0.08,-0.69,-0.85,359.45,0.76,0.01,0.13
14276787000,0.07,0.01,-0.35,-0.42,359.71,0.53,0.01,0.13
14376747000,0.03,-0.02,-0.18,-0.19,359.85,0.34,0.01,0.13
14476707000,0.02,-0.03,-0.09,-0.07,359.92,0.19,0.01,0.12
14576667000,0.01,-0.02,-0.04,-0.01,359.96,0.07,0.01,0.12
14676627000,0.0,-0.02,-0.02,0.0,359.98,0.0,0.01,0.12
14777420000,0.0,-0.02,-0.01,0.0,359.99,359.98,0.01,0.12
14877380000,0.0,-0.01,0.0,0.0,359.99,359.98,0.0,0.12
14977340000,0.0,-0.01,0.0,0.01,359.99,0.0,0.0,0.12
15077300000,0.0,0.0,0.0,0.02,359.99,0.06,0.0,0.12
15177260000,0.0,0.0,0.0,0.01,359.99,0.13,0.0,0.11
15277220000,0.0,0.02,0.0,0.0,359.99,0.23,0.0,0.11
15377180000,0.0,0.03,0.0,0.0,359.99,0.32,0.0,0.11
15477140000,0.0,0.05,0.0,0.01,359.99,0.42,0.0,0.11
15577100000,0.0,0.06,0.0,0.01,359.99,0.51,0.0,0.11
15677060000,0.0,0.06,0.0,0.01,359.99,0.59,0.0,0.11
15777020000,0.0,0.07,0.0,0.0,359.99,0.65,0.0,0.11
15876980000,0.0,0.08,0.0,0.0,359.99,0.69,0.0,0.1
15976940000,0.0,0.08,0.0,0.0,359.99,0.72,0.0,0.1
16076900000,0.0,0.07,0.0,0.0,359.99,0.73,0.0,0.1
16176860000,0.0,0.07,0.0,0.0,359.99,0.72,0.0,0.1
16276820000,0.0,0.06,0.0,0.01,359.99,0.7,0.0,0.1
16376780000,0.0,0.05,0.0,0.01,359.99,0.67,0.0,0.1
16476740000,0.0,0.05,0.0,0.01,359.99,0.63,0.0,0.1
16576700000,0.0,0.05,0.0,0.01,359.99,0.58,0.0,0.1
16676660000,0.0,0.04,0.0,0.01,359.99,0.54,0.0,0.1
16776620000,0.0,0.03,0.0,0.0,359.99,0.5,0.0,0.1
16877413000,0.0,0.03,0.0,0.0,359.99,0.45,0.0,0.09
16977373000,0.0,0.03,0.0,0.0,359.99,0.42,0.0,0.09
17077333000,0.0,0.03,0.0,0.0,359.99,0.4,0.0,0.09
17177293000,0.0,0.03,0.0,0.0,359.99,0.39,0.0,0.09
17277253000,0.0,0.03,0.0,0.0,359.99,0.39,0.0,0.09
17377213000,0.0,0.03,0.0,0.0,359.99,0.4,0.0,0.09
17477173000,0.0,0.02,0.0,0.01,359.99,0.41,0.0,0.09
17577133000,0.0,0.02,0.0,0.01,359.99,0.43,0.0,0.09
17677093000,0.0,0.02,0.0,0.01,359.99,0.45,0.0,0.09
17777053000,0.0,0.02,0.0,0.0,359.99,0.48,0.0,0.08
17877013000,0.0,0.02,0.0,0.01,359.99,0.5,0.0,0.08
17976973000,0.0,0.02,0.0,0.01,359.99,0.53,0.0,0.08
18076933000,0.0,0.02,0.0,0.0,359.99,0.55,0.0,0.08
18176893000,0.0,0.02,0.0,0.0,359.99,0.57,0.0,0.08
18276853000,0.0,0.01,0.0,0.0,359.99,0.58,0.0,0.08
18376813000,0.0,0.0,0.0,0.0,359.99,0.59,0.0,0.08
18476773000,0.0,0.0,0.0,0.01,359.99,0.6,0.0,0.08
18576733000,0.0,0.0,0.0,0.01,359.99,0.59,0.0,0.08
18676693000,0.0,0.0,0.0,0.01,359.99,0.59,0.0,0.08
18776653000,0.0,0.0,0.0,0.02,359.99,0.59,0.0,0.07
18876613000,0.0,0.0,0.0,0.02,359.99,0.58,0.0,0.07
18977406000,0.0,-0.01,0.0,0.02,359.99,0.57,0.0,0.07
19077366000,0.0,-0.01,0.0,0.02,359.99,0.56,0.0,0.07
19177326000,0.0,-0.01,0.0,0.02,359.99,0.54,0.0,0.07
19277286000,0.0,0.0,0.0,0.02,359.99,0.52,0.0,0.07
19377246000,0.0,0.0,0.0,0.01,359.99,0.5,0.0,0.07
19477206000,0.0,0.0,0.0,0.01,359.99,0.48,0.0,0.07
19577166000,0.0,0.0,0.0,0.01,359.99,0.45,0.0,0.07
19677126000,0.0,0.0,0.0,0.01,359.99,0.44,0.0,0.07
19777086000,0.0,0.0,0.0,0.01,359.99,0.42,0.0,0.07
19877046000,0.0,-0.01,0.0,0.02,359.99,0.41,0.0,0.06
19977006000,0.0,-0.01,0.0,0.02,359.99,0.4,0.0,0.06
20076966000,0.0,0.0,0.0,0.02,359.99,0.39,0.0,0.06
20176926000,0.0,0.0,0.0,0.01,359.99,0.38,0.0,0.06
20276886000,0.0,0.0,0.0,0.01,359.99,0.38,0.0,0.06
20376846000,0.0,0.0,0.0,0.0,359.99,0.39,0.0,0.06
20476806000,0.0,0.0,0.0,0.0,359.99,0.39,0.0,0.06
20576766000,0.0,0.0,0.0,0.0,359.99,0.4,0.0,0.06
20676726000,0.0,0.0,0.0,0.0,359.99,0.4,0.0,0.06
20776686000,0.0,0.0,0.0,0.0,359.99,0.41,0.0,0.06
20876646000,0.0,0.0,0.0,0.0,359.99,0.41,0.0,0.06
20976606000,0.0,-0.01,0.0,0.0,359.99,0.41,0.0,0.06
21077399000,0.0,-0.02,0.0,0.0,359.99,0.41,0.0,0.05
21177359000,0.0,-0.02,0.0,0.0,359.99,0.41,0.0,0.05
21277319000,0.0,-0.01,0.0,-0.01,359.99,0.41,0.0,0.05
21377279000,0.0,-0.01,0.0,-0.01,359.99,0.41,0.0,0.05
21477239000,0.0,0.0,0.0,-0.01,359.99,0.41,0.0,0.05
21577199000,0.0,0.0,0.0,-0.02,359.99,0.4,0.0,0.05
21677159000,0.0,0.01,0.0,-0.02,359.99,0.4,0.0,0.05
21777119000,0.0,0.03,0.0,-0.01,359.99,0.4,0.0,0.05
21877079000,0.0,0.04,0.0,0.0,359.99,0.39,0.0,0.05
21977039000,0.0,0.05,0.0,0.01,359.99,0.39,0.0,0.05
22076999000,0.0,0.06,0.0,0.01,359.99,0.38,0.0,0.05
22176959000,0.0,0.07,0.0,0.02,359.99,0.36,0.0,0.05
22276919000,0.0,0.07,0.0,0.02,359.99,0.34,0.0,0.05
22376879000,0.0,0.06,0.0,0.02,359.99,0.31,0.0,0.04
22476839000,0.0,0.04,0.0,0.02,359.99,0.28,0.0,0.04
22576799000,0.0,0.03,0.0,0.02,359.99,0.25,0.0,0.04
22676759000,0.0,0.02,0.0,0.03,359.99,0.22,0.0,0.04
22776719000,0.0,0.02,0.0,0.04,359.99,0.19,0.0,0.04
22876679000,0.0,0.02,0.0,0.05,359.99,0.17,0.0,0.04
22976639000,0.0,0.02,0.0,0.05,359.99,0.16,0.0,0.04
23076599000,0.0,0.02,0.0,0.06,359.99,0.15,0.0,0.04
23177392000,0.0,0.02,0.0,0.05,359.99,0.15,0.0,0.04
23277352000,0.0,0.03,0.0,0.04,359.99,0.14,0.0,0.04
23377312000,0.0,0.03,0.0,0.03,359.99,0.14,0.0,0.04
23477272000,0.0,0.04,0.0,0.02,359.99,0.15,0.0,0.04
23577232000,0.0,0.04,0.0,0.01,359.99,0.15,0.0,0.04
23677192000,0.0,0.04,0.0,0.0,359.99,0.15,0.0,0.04
23777152000,0.0,0.05,0.0,0.0,359.99,0.15,0.0,0.04
23877112000,0.0,0.05,0.0,0.0,359.99,0.14,0.0,0.03
23977072000,0.0,0.06,0.0,0.0,359.99,0.13,0.0,0.03
24077032000,0.0,0.07,0.0,0.0,359.99,0.11,0.0,0.03
24176992000,0.0,0.07,0.0,0.0,359.99,0.09,0.0,0.03
24276952000,0.0,0.07,0.0,0.0,359.99,0.06,0.0,0.03
24376912000,0.0,0.07,0.0,-0.01,359.99,0.04,0.0,0.03
24476872000,0.0,0.08,0.0,-0.02,359.99,0.01,0.0,0.03
24576832000,0.0,0.08,0.0,-0.02,359.99,0.0,0.0,0.03
24676792000,0.0,0.09,0.0,-0.01,359.99,359.97,0.0,0.03
24776752000,0.0,0.1,0.0,0.0,359.99,359.94,0.0,0.03
24876712000,0.0,0.1,0.0,0.01,359.99,359.91,0.0,0.03
24976672000,0.0,0.1,0.0,0.02,359.99,359.88,0.0,0.03
25076632000,0.0,0.1,0.0,0.03,359.99,359.86,0.0,0.03
25176592000,0.0,0.11,0.0,0.03,359.99,359.84,0.0,0.03
25277385000,0.0,0.11,0.0,0.03,359.99,359.83,0.0,0.03
25377345000,0.0,0.11,0.0,0.03,359.99,359.83,0.0,0.03
25477305000,0.0,0.11,0.0,0.03,359.99,359.83,0.0,0.03
25577265000,0.0,0.12,0.0,0.03,359.99,359.84,0.0,0.02
25677225000,0.0,0.13,0.0,0.03,359.99,359.84,0.0,0.02
25777185000,0.0,0.15,0.0,0.03,359.99,359.85,0.0,0.02
25877145000,0.0,0.16,0.0,0.03,359.99,359.85,0.0,0.02
25977105000,0.0,0.17,0.0,0.03,359.99,359.86,0.0,0.02
26077065000,0.0,0.16,0.0,0.03,359.99,359.87,0.0,0.02
26177025000,0.0,0.15,0.0,0.03,359.99,359.88,0.0,0.02
26276985000,0.0,0.14,0.0,0.03,359.99,359.89,0.0,0.02
26376945000,0.0,0.13,0.0,0.03,359.99,359.89,0.0,0.02
26476905000,0.0,0.13,0.0,0.03,359.99,359.89,0.0,0.02
26576865000,0.0,0.13,0.0,0.03,359.99,359.9,0.0,0.02
26676825000,0.0,0.13,0.0,0.03,359.99,359.89,0.0,0.02
26776785000,0.0,0.13,0.0,0.03,359.99,359.89,0.0,0.02
26876745000,0.0,0.13,0.0,0.03,359.99,359.88,0.0,0.02
26976705000,0.0,0.14,0.0,0.03,359.99,359.87,0.0,0.02
27076665000,0.0,0.14,0.0,0.03,359.99,359.86,0.0,0.02
27176625000,0.0,0.14,0.0,0.03,359.99,359.85,0.0,0.02
27277418000,0.0,0.14,0.0,0.03,359.99,359.84,0.0,0.02
27377378000,0.0,0.14,0.0,0.03,359.99,359.83,0.0,0.02
27477338000,0.0,0.14,0.0,0.03,359.99,359.82,0.0,0.02
27577298000,0.0,0.14,0.0,0.03,359.99,359.81,0.0,0.01
27677258000,0.0,0.14,0.0,0.03,359.99,359.8,0.0,0.01
27777218000,0.0,0.14,0.0,0.03,359.99,359.79,0.0,0.01
27877178000,0.0,0.14,0.0,0.03,359.99,359.79,0.0,0.01
27977138000,0.0,0.14,0.0,0.03,359.99,359.79,0.0,0.01
28077098000,0.0,0.14,0.0,0.03,359.99,359.79,0.0,0.01
28177058000,0.0,0.14,0.0,0.03,359.99,359.8,0.0,0.01
28277018000,0.0,0.14,0.0,0.03,359.99,359.81,0.0,0.01
28376978000,0.0,0.14,0.0,0.03,359.99,359.82,0.0,0.01
28476938000,0.0,0.14,0.0,0.02,359.99,359.82,0.0,0.01
28576898000,0.0,0.14,0.0,0.03,359.99,359.83,0.0,0.01
28676858000,0.0,0.14,0.0,0.02,359.99,359.84,0.0,0.01
28776818000,0.0,0.14,0.0,0.02,359.99,359.84,0.0,0.01
28876778000,0.0,0.14,0.0,0.02,359.99,359.83,0.0,0.01
28976738000,0.0,0.14,0.0,0.02,359.99,359.83,0.0,0.01
29076698000,0.0,0.13,0.0,0.02,359.99,359.84,0.0,0.01
