received_time_ns,timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,thrust_body_x,thrust_body_y,thrust_body_z,reset_integral
1775885360963126528,2820000,0.0,0.0,1.8704618923948146e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775885360971126528,2828000,0.0,0.0,1.8923736206488684e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775885361015126528,2872000,0.0,0.0,2.3629976567463018e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775885361063126528,2920000,0.0,0.0,2.616702658997383e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775885361111126528,2968000,0.0,0.0,2.8743239454342984e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775885361151126528,3008000,0.0,0.0,3.310013562440872e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775885361215126528,3072000,0.0,0.0,3.4358614357188344e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775885361267126528,3124000,0.0,0.0,3.080923852394335e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775885361315126528,3172000,0.0,0.0,3.1752810173202306e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775885361367126528,3224000,0.0,0.0,3.4706037695286795e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775885361407126528,3264000,0.0,0.0,3.7765552406199276e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775885361467126528,3324000,0.0,0.0,4.152006295043975e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775885361515126528,3372000,0.0,0.0,4.4833894207840785e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775885361567126528,3424000,0.0,0.0,5.4398009524447843e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775885361615126528,3472000,0.0,0.0,5.604357284028083e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775885361667126528,3524000,0.0,0.0,5.815235272166319e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775885361719126528,3576000,0.0,0.0,6.1003891460131854e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775885361763126528,3620000,0.0,0.0,6.296239735092968e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775885361815126528,3672000,0.0,0.0,6.305726856226102e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775885361867126528,3724000,0.0,0.0,6.929211667738855e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775885361911126528,3768000,0.0,0.0,7.077505142660812e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775885361959126528,3816000,0.0,0.0,7.427241507684812e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775885362015126528,3872000,0.0,0.0,7.899198681116104e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775885362063126528,3920000,0.0,0.0,8.210966916522011e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775885362123126528,3980000,0.0,0.0,8.38229461805895e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775885362163126528,4020000,0.0,0.0,8.923676796257496e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775885362215126528,4072000,0.0,0.0,9.066036000149325e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775885362263126528,4120000,0.0,0.0,9.600575867807493e-05,0.0,0.0,0.0,-0.0010000000474974513,False
1775885362319126528,4176000,0.0,0.0,1.5514506101608276,0.0,0.0,0.0,-0.0010000000474974513,False
1775885362367126528,4224000,0.0,0.0,1.551457405090332,0.0,0.0,0.0,-0.0010000000474974513,False
1775885362427126528,4284000,0.0,0.0,1.553483247756958,0.0,0.0,0.0,-0.0010000000474974513,False
1775885362467126528,4324000,0.0,0.0,1.555550456047058,0.0,0.0,0.0,-0.0010000000474974513,False
1775885362515126528,4372000,0.0,0.0,1.5595000982284546,0.0,0.0,0.0,-0.0010000000474974513,False
1775885362563126528,4420000,0.0,0.0,1.5628008842468262,0.0,0.0,0.0,-0.0010000000474974513,False
1775885362623126528,4480000,0.0,0.0,1.5653349161148071,0.0,0.0,0.0,-0.0010000000474974513,False
1775885362659126528,4516000,0.0,0.0,1.5652815103530884,0.0,0.0,0.0,-0.0010000000474974513,False
1775885362715126528,4572000,0.0,0.0,1.5649405717849731,0.0,0.0,0.0,-0.0010000000474974513,False
1775885362763126528,4620000,0.0,0.0,1.5637794733047485,0.0,0.0,0.0,-0.0010000000474974513,False
1775885362819126528,4676000,0.0,0.0,1.5607116222381592,0.0,0.0,0.0,-0.0010000000474974513,False
1775885362867126528,4724000,0.0,0.0,1.5584383010864258,0.0,0.0,0.0,-0.0010000000474974513,False
1775885362919126528,4776000,0.0,0.0,1.556486964225769,0.0,0.0,0.0,-0.0010000000474974513,False
1775885362967126528,4824000,0.0,0.0,1.5542792081832886,0.0,0.0,0.0,-0.0010000000474974513,False
1775885363019126528,4876000,0.0,0.0,1.5527421236038208,0.0,0.0,0.0,-0.0010000000474974513,False
1775885363063126528,4920000,0.0,0.0,1.5519169569015503,0.0,0.0,0.0,-0.0010000000474974513,False
1775885363111126528,4968000,0.0,0.0,1.5518978834152222,0.0,0.0,0.0,-0.0010000000474974513,False
1775885363163126528,5020000,0.0,0.0,1.5525444746017456,0.0,0.0,0.0,-0.0010000000474974513,False
1775885363219126528,5076000,0.0,0.0,1.553945779800415,0.0,0.0,0.0,-0.0010000000474974513,False
1775885363267126528,5124000,0.0,0.0,1.556482195854187,0.0,0.0,0.0,-0.0010000000474974513,False
1775885363315126528,5172000,0.0,0.0,1.5599066019058228,0.0,0.0,0.0,-0.0010000000474974513,False
1775885363363126528,5220000,0.0,0.0,1.5629615783691406,0.0,0.0,0.0,-0.0010000000474974513,False
1775885363415126528,5272000,0.0,0.0,1.5662720203399658,0.0,0.0,0.0,-0.0010000000474974513,False
1775885363463126528,5320000,0.0,0.0,1.5693740844726562,0.0,0.0,0.0,-0.0010000000474974513,False
1775885363519126528,5376000,0.0,-0.0,1.5729942321777344,0.0,0.0,0.0,-0.0010000000474974513,False
1775885363559126528,5416000,0.0,-0.0,1.5747023820877075,0.0,0.0,0.0,-0.0010000000474974513,False
1775885363615126528,5472000,0.0,-0.0,1.576393723487854,0.0,0.0,0.0,-0.0010000000474974513,False
1775885363663126528,5520000,0.0,-0.0,1.577216386795044,0.0,0.0,0.0,-0.0010000000474974513,False
1775885363719126528,5576000,0.0,-0.0,1.5784856081008911,0.0,0.0,0.0,-0.0010000000474974513,False
1775885363767126528,5624000,0.0,-0.0,1.5791058540344238,0.0,0.0,0.0,-0.0010000000474974513,False
1775885363819126528,5676000,0.0,-0.0,1.579541802406311,0.0,0.0,0.0,-0.0010000000474974513,False
1775885363867126528,5724000,0.0,-0.0,1.5794123411178589,0.0,0.0,0.0,-0.0010000000474974513,False
1775885363919126528,5776000,0.0,-0.0,1.5790177583694458,0.0,0.0,0.0,-0.0010000000474974513,False
1775885363963126528,5820000,0.0,-0.0,1.5785895586013794,0.0,0.0,0.0,-0.0010000000474974513,False
1775885364019126528,5876000,0.0,-0.0,1.5776933431625366,0.0,0.0,0.0,-0.0010000000474974513,False
1775885364063126528,5920000,0.0,-0.0,1.5769520998001099,0.0,0.0,0.0,-0.0010000000474974513,False
1775885364115126528,5972000,0.0,-0.0,1.5761520862579346,0.0,0.0,0.0,-0.0010000000474974513,False
1775885364163126528,6020000,0.0,-0.0,1.5753726959228516,0.0,0.0,0.0,-0.0010000000474974513,False
1775885364211126528,6068000,0.0,-0.0,1.5750797986984253,0.0,0.0,0.0,-0.0010000000474974513,False
1775885364263126528,6120000,0.0,-0.0,1.5748555660247803,0.0,0.0,0.0,-0.0010000000474974513,False
1775885364315126528,6172000,0.0,-0.0,1.5746880769729614,0.0,0.0,0.0,-0.0010000000474974513,False
1775885364363126528,6220000,0.0,-0.0,1.5746489763259888,0.0,0.0,0.0,-0.0010000000474974513,False
1775885364419126528,6276000,0.0,-0.0,1.5742933750152588,0.0,0.0,0.0,-0.0010000000474974513,False
1775885364467126528,6324000,0.0,-0.0,1.5739692449569702,0.0,0.0,0.0,-0.0010000000474974513,False
1775885364515126528,6372000,0.0,-0.0,1.573847770690918,0.0,0.0,0.0,-0.0010000000474974513,False
1775885364563126528,6420000,0.0,-0.0,1.5738990306854248,0.0,0.0,0.0,-0.0010000000474974513,False
1775885364611126528,6468000,0.0,-0.0,1.5740714073181152,0.0,0.0,0.0,-0.0010000000474974513,False
1775885364667126528,6524000,0.0,-0.0,1.5746009349822998,0.0,0.0,0.0,-0.0010000000474974513,False
1775885364719126528,6576000,0.0,-0.0,1.5750590562820435,0.0,0.0,0.0,-0.0010000000474974513,False
1775885364767126528,6624000,0.0,-0.0,1.5753360986709595,0.0,0.0,0.0,-0.0010000000474974513,False
1775885364811126528,6668000,0.0,-0.0,1.575631022453308,0.0,0.0,0.0,-0.0010000000474974513,False
1775885364867126528,6724000,0.0,-0.0,1.576217532157898,0.0,0.0,0.0,-0.0010000000474974513,False
1775885364915126528,6772000,0.0,-0.0,1.576672077178955,0.0,0.0,0.0,-0.0010000000474974513,False
1775885364967126528,6824000,0.0,-0.0,1.577028512954712,0.0,0.0,0.0,-0.0010000000474974513,False
1775885365011126528,6868000,0.0,-0.0,1.5770204067230225,0.0,0.0,0.0,-0.0010000000474974513,False
1775885365067126528,6924000,0.0,-0.0,1.5767607688903809,0.0,0.0,0.0,-0.0010000000474974513,False
1775885365115126528,6972000,0.0,-0.0,1.5763717889785767,0.0,0.0,0.0,-0.0010000000474974513,False
1775885365163126528,7020000,0.0,-0.0,1.575952410697937,0.0,0.0,0.0,-0.0010000000474974513,False
1775885365219126528,7076000,0.0,-0.0,1.5755009651184082,0.0,0.0,0.0,-0.0010000000474974513,False
1775885365251126528,7108000,0.0,-0.0,1.575264573097229,0.0,0.0,0.0,-0.0010000000474974513,False
1775885365319126528,7176000,0.0,-0.0,1.5749239921569824,0.0,0.0,0.0,-0.0010000000474974513,False
1775885365367126528,7224000,0.0,-0.0,1.5747854709625244,0.0,0.0,0.0,-0.0010000000474974513,False
1775885365415126528,7272000,0.0,-0.0,1.5746477842330933,0.0,0.0,0.0,-0.0010000000474974513,False
1775885365463126528,7320000,0.0,-0.0,1.5744775533676147,0.0,0.0,0.0,-0.0010000000474974513,False
1775885365519126528,7376000,0.0,-0.0,1.5741922855377197,0.0,0.0,0.0,-0.0010000000474974513,False
1775885365567126528,7424000,0.0,-0.0,1.5739052295684814,0.0,0.0,0.0,-0.0010000000474974513,False
1775885365619126528,7476000,0.0,-0.0,1.5736801624298096,0.0,0.0,0.0,-0.0010000000474974513,False
1775885365663126528,7520000,0.0,-0.0,1.57343590259552,0.0,0.0,0.0,-0.0010000000474974513,False
1775885365715126528,7572000,0.0,-0.0,1.5731942653656006,0.0,0.0,0.0,-0.0010000000474974513,False
1775885365755126528,7612000,0.0,-0.0,1.5730574131011963,0.0,0.0,0.0,-0.0010000000474974513,False
