received_time_ns,base_mode,custom_mode,system_status
1775930012410354011,209,20,3
1775930013400161515,209,20,4
1775930014404078050,209,20,4
1775930015399094718,209,20,4
1775930016390767222,209,20,4
1775930017384298243,209,20,4
1775930018378553689,209,20,4
1775930019379447903,209,20,4
1775930020374340435,209,20,4
1775930021364164948,209,20,4
1775930023418264241,209,9,4
1775930023436110144,209,9,4
1775930023455772135,209,9,4
