received_time_ns,timestamp,arming_state,nav_state,nav_state_user_intention,failsafe,failsafe_defer_state,failure_detector_status,pre_flight_checks_pass,gcs_connection_lost,latest_arming_reason,latest_disarming_reason,vehicle_type
1775897772415862368,1775897771140832,1,4,4,False,0,0,True,True,0,0,1
1775897772499237245,1775897771212832,1,4,4,False,0,0,True,True,0,0,1
1775897772957038186,1775897771596832,2,14,14,False,0,0,True,True,4,0,1
1775897773527249556,1775897772100832,2,14,14,False,0,0,True,True,4,0,1
1775897774115296743,1775897772604832,2,14,14,False,0,0,True,True,4,0,1
1775897774668090984,1775897773104832,2,14,14,False,0,0,True,True,4,0,1
1775897775226893038,1775897773612832,2,14,14,False,0,0,True,True,4,0,1
1775897775784600687,1775897774116832,2,14,14,False,0,0,True,True,4,0,1
1775897776382326824,1775897776374378,2,14,14,False,0,0,True,True,4,0,1
1775897776982123895,1775897776980979,2,14,14,False,0,0,True,True,4,0,1
1775897777549476410,1775897777554825,2,14,14,False,0,0,True,True,4,0,1
1775897778101030188,1775897778064036,2,14,14,False,0,0,True,True,4,0,1
1775897778676278064,1775897778564036,2,14,14,False,0,0,True,True,4,0,1
1775897779228017863,1775897779072036,2,14,14,False,0,0,True,True,4,0,1
1775897779798568213,1775897779576036,2,14,14,False,0,0,True,True,4,0,1
1775897780366157094,1775897780080036,2,14,14,False,0,0,True,True,4,0,1
1775897780916795134,1775897780580036,2,14,14,False,0,0,True,True,4,0,1
1775897781500284809,1775897781088036,2,14,14,False,0,0,True,True,4,0,1
1775897782086338592,1775897781596036,2,14,14,False,0,0,True,True,4,0,1
1775897782674166776,1775897782096036,2,14,14,False,0,0,True,True,4,0,1
1775897783248451632,1775897782596036,2,14,14,False,0,0,True,True,4,0,1
1775897783824362249,1775897783104036,2,14,14,False,0,0,True,True,4,0,1
1775897784388676476,1775897783608036,2,14,14,False,0,0,True,True,4,0,1
1775897784983087832,1775897784112036,2,14,14,False,0,0,True,True,4,0,1
1775897785566586240,1775897784612036,2,14,14,False,0,0,True,True,4,0,1
1775897786136339371,1775897785116036,2,14,14,False,0,0,True,True,4,0,1
1775897786701912050,1775897785620036,2,14,14,False,0,0,True,True,4,0,1
1775897787291617635,1775897786128036,2,14,14,False,0,0,True,True,4,0,1
1775897787870518042,1775897786628036,2,14,14,False,0,0,True,True,4,0,1
1775897788456554113,1775897787136036,2,14,14,False,0,0,True,True,4,0,1
1775897789053931741,1775897787636036,2,14,14,False,0,0,True,True,4,0,1
1775897789619912785,1775897788144036,2,14,14,False,0,0,True,True,4,0,1
1775897790185543438,1775897788652036,2,14,14,False,0,0,True,True,4,0,1
1775897790738829171,1775897790738837,2,14,14,False,0,0,True,True,4,0,1
1775897791293486558,1775897791286620,2,14,14,False,0,0,True,True,4,0,1
1775897791310818867,1775897791304543,2,18,18,False,0,0,True,True,4,0,1
1775897791347178299,1775897791336272,2,18,18,False,0,0,True,True,4,0,1
1775897791889365390,1775897791932213,2,18,18,False,0,0,True,True,4,0,1
1775897792465285829,1775897792442165,2,18,18,False,0,0,True,True,4,0,1
1775897793014343343,1775897792942165,2,18,18,False,0,0,True,True,4,0,1
1775897793592294085,1775897793450917,2,18,18,False,0,0,True,True,4,0,1
1775897794163864481,1775897793958917,2,18,18,False,0,0,True,True,4,0,1
1775897794767365320,1775897794462917,2,18,18,False,0,0,True,True,4,0,1
1775897795358684817,1775897794970917,2,18,18,False,0,0,True,True,4,0,1
1775897795920649281,1775897795478917,2,18,18,False,0,0,True,True,4,0,1
1775897796519160542,1775897795978917,2,18,18,False,0,0,True,True,4,0,1
1775897797086596996,1775897796478917,2,18,18,False,0,0,True,True,4,0,1
1775897797650837842,1775897796978917,2,18,18,False,0,0,True,True,4,0,1
1775897798250396388,1775897797486917,2,18,18,False,0,0,True,True,4,0,1
1775897798819200890,1775897797978917,1,14,14,False,0,0,False,True,4,6,1
1775897799401234370,1775897798486917,1,14,14,False,0,0,False,True,4,6,1
