window_mean_roll,window_mean_pitch,window_mean_yaw,window_mean_roll_rate,window_mean_pitch_rate,window_mean_yaw_rate,window_peak_roll,window_peak_pitch,window_peak_yaw,window_peak_roll_rate,window_peak_pitch_rate,window_peak_yaw_rate
0.0047342455164305205,0.0025491054004444665,0.2857811714950519,-0.08411614301723044,-0.018571607865326772,-0.00542650767574185,-0.09404743935991464,-0.0601557999850986,0.9279223877579635,-0.11673005440709781,-0.054525272135792585,-0.1038249198216785
