received_time_ns,base_mode,custom_mode,system_status
1775762430557655038,209,0,3
1775762431579070280,209,0,3
1775762432580496445,209,0,3
1775762433550544535,209,0,3
1775762434570209055,209,0,3
1775762435540594592,209,0,3
1775762436562462218,209,0,3
1775762437536129960,209,0,3
1775762438556568395,209,0,3
1775762441584250064,81,0,3
1775762441587591323,81,9,3
1775762441634798315,81,9,3
1775762441668850967,81,9,3
