delta_state_roll,delta_state_pitch,delta_state_yaw,delta_state_roll_rate,delta_state_pitch_rate,delta_state_yaw_rate,delta_state_position_x,delta_state_position_y,delta_state_position_z,delta_state_velocity_x,delta_state_velocity_y,delta_state_velocity_z,delta_state_altitude,delta_state_vertical_speed,delta_state_heading
0.0,0.0,0.0,0.0,0.0,0.0,-3509553.572879333,14803597.566082522,0.28859463145489195,1.0615365484419548,-2.6183370169042703,0.6879347248252584,-0.28859463145489195,-0.6879347248252584,0.0
