future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate,future_state_position_x,future_state_position_y,future_state_position_z,future_state_velocity_x,future_state_velocity_y,future_state_velocity_z,future_state_altitude,future_state_vertical_speed,future_state_heading
0.00035517621167611285,-9.464482362444085e-06,-0.004295154173263427,0.0005726872218359824,-0.00015418502288157276,0.00420704846069464,-7109207797.460716,29864484404.152344,4709.402173154381,-26157.81950342204,-16504.56426469685,-784.1888005131941,-4709.402173154381,784.1888005131941,-0.004295154173263427
