delta_state_roll,delta_state_pitch,delta_state_yaw,delta_state_roll_rate,delta_state_pitch_rate,delta_state_yaw_rate,delta_state_position_x,delta_state_position_y,delta_state_position_z,delta_state_velocity_x,delta_state_velocity_y,delta_state_velocity_z,delta_state_altitude,delta_state_vertical_speed,delta_state_heading
0.003882839807507519,0.0034983854019331427,0.013712653731327707,-0.003071356467406536,-0.0016496051270032622,-0.011561080375471568,-0.0057123061876533645,-0.003721490644709636,-0.003979466974391912,-0.00686433612298206,0.01263346445793843,-0.0023998917235693927,0.003979466974391912,0.0023998917235693927,0.013525979633671761
