feature,future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate
command_roll,0.08298068542570886,3.028862261856668e-06,0.0108896570246515,-0.014166113746323471,-0.002455802272374823,0.02350997200107827
command_pitch,0.004960504224733653,0.10113367515688207,0.0007162809334743669,0.03612466159595645,0.01064692828836456,0.03174155090981969
command_yaw,0.0055228427459117204,-0.00012431404423113234,-0.00021707720914771736,-0.001347555989911992,0.0029899042369915503,-0.01066222710965416
command_throttle,0.002741143544487043,0.00012260620940795656,0.009890663653749106,0.003208083294466092,0.007176956208777373,0.01002149689629993
roll,2.3210637808444385,0.006363841927979895,0.8234045901782283,0.015182090464484248,-0.018961180596616722,-0.08396843307487016
pitch,-0.0333546739682646,2.1286401809140942,0.36393365346929496,0.16370200858670508,0.1377693972264146,0.2731182073602122
yaw,-0.0006603894560007996,0.1153796792839969,1.3543377118122635,0.14117992694156084,-0.5331801143477308,0.02983452794458328
roll_rate,-0.00059390812429187,-1.631511347646654e-05,0.0024070749785683842,1.6767249905348578,-0.039980158316178994,0.12087256301014793
pitch_rate,0.0026229481324930902,-0.0014323965422599237,-0.00035731160685095915,-0.07400968882796165,1.188498488867432,-0.017913966871096237
yaw_rate,0.00023196691377480778,0.0019675617780352565,0.0010513225847188705,0.47612657656255397,-0.03221963099688159,2.580764500137897
position_x,0.03052065704000113,-0.029679223828670748,0.01685303480844874,0.39340229431176443,0.17535134884511755,0.19458119328881804
position_y,0.032995419962800344,0.06612565384629451,-0.00991601128808249,-0.2271158236476264,-0.15870899079025572,-0.10746426462195628
position_z,0.0015993804538085078,-0.0049176564671321935,0.029441073796321295,0.007401816366359772,-0.009404460148150016,-0.014252228202512133
velocity_x,-0.01628249544958566,0.03431726677451122,0.06163716639522886,-0.1295307343258903,-0.10379571113992486,0.021794096881050936
velocity_y,-0.06395930958186799,-0.058471907003277604,0.12173273681423967,0.10472386819863874,-0.023893286452537972,0.021837493534465874
velocity_z,-0.010792368246199092,0.0008211984289205054,-0.023988922675489716,0.002841285470488906,-0.004840529959319788,-0.007110452036234232
altitude,-0.0015993804538089165,0.004917656467132292,-0.02944107379632262,-0.0074018163663586555,0.009404460148155928,0.014252228202518893
vertical_speed,0.010792368246198347,-0.0008211984289251517,0.023988922675476088,-0.0028412854704694453,0.004840529959316531,0.00711045203625707
heading,0.005163651399206232,-0.11009590445255307,0.29471032770312844,-0.11734948684440079,0.4448891094690223,-0.016482133228840307
command_roll__lag_1,0.10242195676355556,-0.0006093663604837496,-0.022027420635373433,0.008003882413386617,-0.0029867845385418237,-0.021605728815157422
command_pitch__lag_1,0.00418603537382459,0.08472667206579808,-0.023989720144841423,-0.020746253119226694,0.001344896985673377,-0.0045249846493013324
