feature,actuator_1,actuator_2,actuator_3,actuator_4
command_roll,0.898196241791716,0.8951514830678048,0.9477544558472936,0.9437160449044016
command_pitch,0.9597717522313993,0.9552876904068655,0.9464072135263482,0.9446429234590432
command_yaw,0.8267986511072523,0.8268623779034707,0.8868263895529949,0.8851243517988858
command_throttle,-0.0006284944019208298,-0.002370555299692081,-0.011224786983786372,-0.012174529170696963
