feature,delta_state_roll,delta_state_pitch,delta_state_yaw,delta_state_roll_rate,delta_state_pitch_rate,delta_state_yaw_rate,delta_state_position_x,delta_state_position_y,delta_state_position_z,delta_state_velocity_x,delta_state_velocity_y,delta_state_velocity_z,delta_state_altitude,delta_state_vertical_speed,delta_state_heading
command_roll,0.0,0.0,0.0,0.0,0.0,0.0,-217078.2572167524,915654.5104448682,-0.0021344293977353435,-0.007341604711967542,0.12826495991542275,-0.026160741967446857,0.0021344293977353435,0.026160741967446857,0.0
command_pitch,0.0,0.0,0.0,0.0,0.0,0.0,-43375.813107994,182963.1075921284,-0.005636909416443483,-0.19334345055560287,-0.01131084921417531,-0.052329329715690695,0.005636909416443483,0.052329329715690695,0.0
command_yaw,0.0,0.0,0.0,0.0,0.0,0.0,-224111.6308666799,945321.8575014956,-0.007368244802358342,0.002473022142578971,0.00263769124025264,-0.07614466232390782,0.007368244802358342,0.07614466232390782,0.0
command_throttle,0.0,0.0,0.0,0.0,0.0,0.0,-43952.15645512316,185393.8932718744,-0.00734395249200865,0.0008870456495545171,-0.006010028342709754,0.3405381367827979,0.00734395249200865,-0.3405381367827979,0.0
roll,0.0,0.0,0.0,0.0,0.0,0.0,93.01823508011512,-390.2313375965168,-0.013863508430914835,-0.1212990184644086,0.1493463165533007,0.01913232664574605,0.013863508430914835,-0.01913232664574605,0.0
pitch,0.0,0.0,0.0,0.0,0.0,0.0,-153947.16925877062,649366.0545430377,0.0223854560863359,-0.21159719194626087,0.2305496915205259,-0.23465468663234568,-0.0223854560863359,0.23465468663234568,0.0
yaw,0.0,0.0,0.0,0.0,0.0,0.0,-977.7289074342941,4124.116473479518,6.306999656730817e-05,0.00023576130070618095,0.0011782760613417843,0.01799887445680729,-6.306999656730817e-05,-0.01799887445680729,0.0
roll_rate,0.0,0.0,0.0,0.0,0.0,0.0,-2913.055836010679,12287.254956272278,-0.0015040255528549764,0.0007209366045598391,0.030823540774943224,-0.023384409399004893,0.0015040255528549764,0.023384409399004893,0.0
pitch_rate,0.0,0.0,0.0,0.0,0.0,0.0,-1634.0710854101012,6892.865247759988,-0.00036208016343365667,-0.011909197751630176,0.01553325871627985,-0.003388264449877963,0.00036208016343365667,0.003388264449877963,0.0
yaw_rate,0.0,0.0,0.0,0.0,0.0,0.0,7438.895000238049,-31377.638554799654,-0.0008340823370524263,-0.0024183519921929385,-0.016169493036891348,0.03269426052676997,0.0008340823370524263,-0.03269426052676997,0.0
position_x,0.0,0.0,0.0,0.0,0.0,0.0,-0.033872316888754854,0.14287630437997084,-4.99323443287936e-10,-1.4732374408527033e-10,1.6709691937998936e-10,2.5650229752449815e-09,4.99323443287936e-10,-2.5650229752449815e-09,0.0
position_y,0.0,0.0,0.0,0.0,0.0,0.0,0.008030291315190247,-0.03387244956756691,1.183990890203338e-10,3.319853568517255e-11,-4.056474671319367e-11,-6.081274621696897e-10,-1.183990890203338e-10,6.081274621696897e-10,0.0
position_z,0.0,0.0,0.0,0.0,0.0,0.0,-204.82464588362967,863.9711106917855,-0.00037400439520611213,-0.0005488788870808886,-4.229158738587498e-05,-0.0030044586672854628,0.00037400439520611213,0.0030044586672854628,0.0
velocity_x,0.0,0.0,0.0,0.0,0.0,0.0,-794.8786780112458,3353.080552682948,-0.0004739055850389931,-0.007333146182918809,0.015329353432403589,-0.012858764889496038,0.0004739055850389931,0.012858764889496038,0.0
velocity_y,0.0,0.0,0.0,0.0,0.0,0.0,-469.7183051275323,1981.4174612034333,0.0006827802986599408,-0.00758583549754108,-0.0016479427486714962,0.01382400987928902,-0.0006827802986599408,-0.01382400987928902,0.0
velocity_z,0.0,0.0,0.0,0.0,0.0,0.0,3769.5988852172313,-15900.486041015487,0.05305283938633492,0.0020257198449848725,-0.00021087798175259864,-0.0066521160258762885,-0.05305283938633492,0.0066521160258762885,0.0
altitude,0.0,0.0,0.0,0.0,0.0,0.0,204.82464589451968,-863.97111073626,0.0003740043951906549,0.0005488788870807572,4.229158738587025e-05,0.0030044586672821243,-0.0003740043951906549,-0.0030044586672821243,0.0
vertical_speed,0.0,0.0,0.0,0.0,0.0,0.0,-3769.5988852704877,15900.48604150608,-0.05305283938636033,-0.002025719844985106,0.00021087798175389977,0.006652116025876556,0.05305283938636033,-0.006652116025876556,0.0
heading,0.0,0.0,0.0,0.0,0.0,0.0,-977.7289074495652,4124.116473543614,6.306999654014868e-05,0.00023576130071018356,0.00117827606134669,0.01799887445687265,-6.306999654014868e-05,-0.01799887445687265,0.0
mode_guided_nogps,0.0,0.0,0.0,0.0,0.0,0.0,-30956.32430222589,130576.17576126788,-0.005042674270290002,0.005594951520420798,0.006566444997478212,0.10437470880655586,0.005042674270290002,-0.10437470880655586,0.0
mode_stabilize,0.0,0.0,0.0,0.0,0.0,0.0,30956.324302255838,-130576.17576138332,0.0050426742702652655,-0.005594951520417249,-0.006566444997458597,-0.10437470880659037,-0.0050426742702652655,0.10437470880659037,0.0
