received_time_ns,timestamp,arming_state,nav_state,nav_state_user_intention,failsafe,failsafe_defer_state,failure_detector_status,pre_flight_checks_pass,gcs_connection_lost,latest_arming_reason,latest_disarming_reason,vehicle_type
1775898856167873188,1775898855098419,1,4,4,False,0,0,True,True,0,0,1
1775898856192243690,1775898855122419,1,4,4,False,0,0,True,True,0,0,1
1775898856661684222,1775898855498419,2,14,14,False,0,0,True,True,4,0,1
1775898857222051602,1775898856002419,2,14,14,False,0,0,True,True,4,0,1
1775898857763472139,1775898856510419,2,14,14,False,0,0,True,True,4,0,1
1775898858337724904,1775898857014419,2,14,14,False,0,0,True,True,4,0,1
1775898858937318141,1775898857518419,2,14,14,False,0,0,True,True,4,0,1
1775898859488562592,1775898858026419,2,14,14,False,0,0,True,True,4,0,1
1775898860052485087,1775898858526419,2,14,14,False,0,0,True,True,4,0,1
1775898860604449239,1775898859034419,2,14,14,False,0,0,True,True,4,0,1
1775898861169176394,1775898861162732,2,14,14,False,0,0,True,True,4,0,1
1775898861715210208,1775898861718914,2,14,14,False,0,0,True,True,4,0,1
1775898862262920251,1775898862256477,2,14,14,False,0,0,True,True,4,0,1
1775898862848206194,1775898862855098,2,14,14,False,0,0,True,True,4,0,1
1775898863399404248,1775898863417874,2,14,14,False,0,0,True,True,4,0,1
1775898863993062446,1775898863933874,2,14,14,False,0,0,True,True,4,0,1
1775898864559244557,1775898864433874,2,14,14,False,0,0,True,True,4,0,1
1775898865094814535,1775898864941874,2,14,14,False,0,0,True,True,4,0,1
1775898865667908733,1775898865449874,2,14,14,False,0,0,True,True,4,0,1
1775898866213107874,1775898865953874,2,14,14,False,0,0,True,True,4,0,1
1775898866772419406,1775898866461874,2,14,14,False,0,0,True,True,4,0,1
1775898867360450110,1775898866969874,2,14,14,False,0,0,True,True,4,0,1
1775898867933565525,1775898867477874,2,14,14,False,0,0,True,True,4,0,1
1775898868505020582,1775898867985874,2,14,14,False,0,0,True,True,4,0,1
1775898868659286898,1775898868109874,2,14,14,False,0,0,True,True,4,0,1
1775898868667596977,1775898868121874,2,18,18,False,0,0,True,True,4,0,1
1775898868682896580,1775898868133874,2,18,18,False,0,0,True,True,4,0,1
1775898869227176315,1775898868637874,2,18,18,False,0,0,True,True,4,0,1
1775898869763320208,1775898869141874,2,18,18,False,0,0,True,True,4,0,1
1775898870309868772,1775898869645874,2,18,18,False,0,0,True,True,4,0,1
1775898870891111392,1775898870153874,2,18,18,False,0,0,True,True,4,0,1
1775898871427871500,1775898870653874,2,18,18,False,0,0,True,True,4,0,1
1775898871993592409,1775898871161874,2,18,18,False,0,0,True,True,4,0,1
1775898872556346964,1775898871665874,2,18,18,False,0,0,True,True,4,0,1
1775898873118523577,1775898872173874,2,18,18,False,0,0,True,True,4,0,1
1775898873703251681,1775898872677874,2,18,18,False,0,0,True,True,4,0,1
1775898874299258203,1775898873185874,2,18,18,False,0,0,True,True,4,0,1
1775898874679340963,1775898873509874,1,14,14,False,0,0,False,True,4,6,1
1775898875255659022,1775898874009874,1,14,14,False,0,0,False,True,4,6,1
