feature,delta_state_roll,delta_state_pitch,delta_state_yaw,delta_state_roll_rate,delta_state_pitch_rate,delta_state_yaw_rate,delta_state_position_x,delta_state_position_y,delta_state_position_z,delta_state_velocity_x,delta_state_velocity_y,delta_state_velocity_z,delta_state_altitude,delta_state_vertical_speed,delta_state_heading
command_roll,0.0,0.0,0.0,0.0,0.0,0.0,-217021.0883560022,915413.3677440325,-0.002124785814723744,-0.007350617734857217,0.12825125449706928,-0.02635236312117476,0.002124785814723744,0.02635236312117476,0.0
command_pitch,0.0,0.0,0.0,0.0,0.0,0.0,-43436.809063962355,183220.3933169531,-0.005648098445608813,-0.19333742162754708,-0.011291933923807925,-0.052127963158866,0.005648098445608813,0.052127963158866,0.0
command_yaw,0.0,0.0,0.0,0.0,0.0,0.0,-223886.64782882464,944372.8619809818,-0.007340305784478487,0.0023976360494218927,0.002631514250215138,-0.07693306740975223,0.007340305784478487,0.07693306740975223,0.0
command_throttle,0.0,0.0,0.0,0.0,0.0,0.0,-41902.45534779696,176748.09610526264,-0.007033420839570129,0.00042347157891985685,-0.006333395730556807,0.3335471993567185,0.007033420839570129,-0.3335471993567185,0.0
roll,0.0,0.0,0.0,0.0,0.0,0.0,-11747.055442319383,49552.105154443154,-0.01550938778898462,-0.11803155149160133,0.15050874625518917,0.06002202156897549,0.01550938778898462,-0.06002202156897549,0.0
pitch,0.0,0.0,0.0,0.0,0.0,0.0,-135578.56015158046,571885.8332114884,0.02547320426397793,-0.2145360840109906,0.22619749039578696,-0.2962603340428855,-0.02547320426397793,0.2962603340428855,0.0
yaw,0.0,0.0,0.0,0.0,0.0,0.0,-7046.894607470855,29724.327744902348,-0.0009219347694340317,0.0013471974523471028,0.002448299875742959,0.03847460783598009,0.0009219347694340317,-0.03847460783598009,0.0
roll_rate,0.0,0.0,0.0,0.0,0.0,0.0,1669.530852061855,-7042.452761494631,-0.000715523807145168,6.019205244245775e-05,0.02965107319399469,-0.03869149068944019,0.000715523807145168,0.03869149068944019,0.0
pitch_rate,0.0,0.0,0.0,0.0,0.0,0.0,-1551.0722597957385,6542.768991064924,-0.00033052585700518483,-0.011852303136032489,0.015429630290409753,-0.0036063353393516575,0.00033052585700518483,0.0036063353393516575,0.0
yaw_rate,0.0,0.0,0.0,0.0,0.0,0.0,5271.747043612408,-22236.438660800588,-0.0012291099980596442,-0.00219413547137252,-0.015509424577275081,0.03985729062036471,0.0012291099980596442,-0.03985729062036471,0.0
position_x,0.0,0.0,0.0,0.0,0.0,0.0,-0.03387246577326271,0.1428769323861201,-4.99341956272254e-10,-1.4727395272426146e-10,1.671011219815186e-10,2.5655446267292463e-09,4.99341956272254e-10,-2.5655446267292463e-09,0.0
position_y,0.0,0.0,0.0,0.0,0.0,0.0,0.008030333159118337,-0.03387262606843722,1.184044575479487e-10,3.318520147949947e-11,-4.0566717103434974e-11,-6.082735053256366e-10,-1.184044575479487e-10,6.082735053256366e-10,0.0
position_z,0.0,0.0,0.0,0.0,0.0,0.0,-204.75664848207975,863.6842915335818,-0.0003739736300546658,-0.0005488126851538209,-4.239992580055136e-05,-0.0030046204907953292,0.0003739736300546658,0.0030046204907953292,0.0
velocity_x,0.0,0.0,0.0,0.0,0.0,0.0,-742.0239290545337,3130.135081135063,-0.0004642975702189406,-0.007338719654781471,0.015313380644754076,-0.013033554866912923,0.0004642975702189406,0.013033554866912923,0.0
velocity_y,0.0,0.0,0.0,0.0,0.0,0.0,-442.659518487618,1867.2813992473266,0.00068723937106422,-0.007590521532731693,-0.0016539271174573476,0.013732952106403415,-0.00068723937106422,-0.013732952106403415,0.0
velocity_z,0.0,0.0,0.0,0.0,0.0,0.0,3771.609340223201,-15908.966289353162,0.053053010316245125,0.002024732308111625,-0.00021055761800076235,-0.006659430933451737,-0.053053010316245125,0.006659430933451737,0.0
altitude,0.0,0.0,0.0,0.0,0.0,0.0,204.75664849297098,-863.6842915780613,0.00037397363003920927,0.0005488126851536893,4.2399925800546473e-05,0.0030046204907919864,-0.00037397363003920927,-0.0030046204907919864,0.0
vertical_speed,0.0,0.0,0.0,0.0,0.0,0.0,-3771.609340276461,15908.966289843775,-0.05305301031627054,-0.0020247323081118585,0.0002105576180020657,0.006659430933452016,0.05305301031627054,-0.006659430933452016,0.0
heading,0.0,0.0,0.0,0.0,0.0,0.0,-7046.894607474298,29724.32774491689,-0.0009219347694653675,0.001347197452349788,0.002448299875744416,0.03847460783600615,0.0009219347694653675,-0.03847460783600615,0.0
