received_time_ns,timestamp,arming_state,nav_state,nav_state_user_intention,failsafe,failsafe_defer_state,failure_detector_status,pre_flight_checks_pass,gcs_connection_lost,latest_arming_reason,latest_disarming_reason,vehicle_type
1775638838531177937,1775638836454369,1,4,4,False,0,0,True,True,0,0,1
1775638838641482307,1775638836546369,1,4,4,False,0,0,True,True,0,0,1
1775638838810247349,1775638836670369,1,2,2,False,0,0,False,True,0,0,1
1775638838948133619,1775638836778369,1,2,2,False,0,0,True,True,0,0,1
1775638839110295957,1775638836910369,2,14,14,False,0,0,True,True,4,0,1
1775638839697611630,1775638837414369,2,14,14,False,0,0,True,True,4,0,1
1775638840308201948,1775638837918369,2,14,14,False,0,0,True,True,4,0,1
1775638840881128329,1775638838418369,2,14,14,False,0,0,True,True,4,0,1
1775638841479325930,1775638841473267,2,14,14,False,0,0,True,True,4,0,1
1775638842105709516,1775638842093112,2,14,14,False,0,0,True,True,4,0,1
1775638842715885282,1775638842718207,2,14,14,False,0,0,True,True,4,0,1
1775638843353733346,1775638843306734,2,14,14,False,0,0,True,True,4,0,1
1775638843939065789,1775638843810734,2,14,14,False,0,0,True,True,4,0,1
1775638844565036070,1775638844314734,2,14,14,False,0,0,True,True,4,0,1
1775638845189856100,1775638844826734,2,14,14,False,0,0,True,True,4,0,1
1775638845831936572,1775638845334734,2,14,14,False,0,0,True,True,4,0,1
1775638846469599456,1775638845842734,2,14,14,False,0,0,True,True,4,0,1
1775638847105014026,1775638846350734,2,14,14,False,0,0,True,True,4,0,1
1775638847721228537,1775638846858734,2,14,14,False,0,0,True,True,4,0,1
1775638848403248845,1775638847358734,2,14,14,False,0,0,True,True,4,0,1
1775638849009008749,1775638847862734,2,14,14,False,0,0,True,True,4,0,1
1775638849629690833,1775638848366734,2,14,14,False,0,0,True,True,4,0,1
1775638850251687422,1775638848870734,2,14,14,False,0,0,True,True,4,0,1
1775638850915939615,1775638849378734,2,14,14,False,0,0,True,True,4,0,1
1775638851154406388,1775638849518734,2,14,14,False,0,0,True,True,4,0,1
1775638851161180897,1775638849530734,2,18,18,False,0,0,True,True,4,0,1
1775638851184368920,1775638849542734,2,18,18,False,0,0,True,True,4,0,1
1775638851775644814,1775638850046734,2,18,18,False,0,0,True,True,4,0,1
1775638851934580328,1775638850178734,2,18,18,False,0,0,True,True,4,0,1
1775638852579359827,1775638850686734,2,18,18,False,0,0,True,True,4,0,1
1775638853193855808,1775638851190734,2,18,18,False,0,0,True,True,4,0,1
1775638853801704861,1775638851698734,2,18,18,False,0,0,True,True,4,0,1
1775638854428771893,1775638852202734,2,18,18,False,0,0,True,True,4,0,1
1775638855052180267,1775638852710734,2,18,18,False,0,0,True,True,4,0,1
1775638855683504474,1775638853218734,2,18,18,False,0,0,True,True,4,0,1
1775638856286066706,1775638853718734,2,18,18,False,0,0,True,True,4,0,1
1775638856891266492,1775638854218734,2,18,18,False,0,0,True,True,4,0,1
1775638857539140979,1775638857536227,2,18,18,False,0,0,True,True,4,0,1
1775638858137052186,1775638858126749,2,18,18,False,0,0,True,True,4,0,1
1775638858308996150,1775638858292181,1,14,14,False,0,0,False,True,4,6,1
1775638858928681803,1775638858878761,1,14,14,False,0,0,False,True,4,6,1
