received_time_ns,event_type,field_name,previous_value,current_value
1775638838810368435,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775638838810368435,vehicle_control_mode_events,flag_control_auto_enabled,True,False
1775638839107949085,vehicle_control_mode_events,flag_armed,False,True
1775638839107949085,vehicle_control_mode_events,flag_control_manual_enabled,True,False
1775638839107949085,vehicle_control_mode_events,flag_control_offboard_enabled,False,True
1775638851159859288,vehicle_control_mode_events,flag_control_auto_enabled,False,True
1775638851159859288,vehicle_control_mode_events,flag_control_offboard_enabled,True,False
1775638858309111764,vehicle_control_mode_events,flag_armed,True,False
1775638858309111764,vehicle_control_mode_events,flag_control_auto_enabled,True,False
1775638858309111764,vehicle_control_mode_events,flag_control_offboard_enabled,False,True
