future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate
0.004486784072148801,-0.0025032424142305693,0.02173493425129891,0.015184078848591631,0.028017843569001215,0.04274835587542458
