future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate,future_state_position_x,future_state_position_y,future_state_position_z,future_state_velocity_x,future_state_velocity_y,future_state_velocity_z,future_state_altitude,future_state_vertical_speed,future_state_heading
0.0016816066045583196,2.0120876023640066e-05,0.02206967665744275,-0.0066824592338935755,0.0005639132639508555,-0.003436968265306286,-0.00028678052477192767,0.00015763222929333215,0.00016882338349388792,-0.0008720169556299534,0.000251767846760358,0.020118740496469098,-0.00016882338349388792,-0.020118740496469098,0.022671745770315943
