roll__h1,pitch__h1,yaw__h1,roll_rate__h1,pitch_rate__h1,yaw_rate__h1,roll__h2,pitch__h2,yaw__h2,roll_rate__h2,pitch_rate__h2,yaw_rate__h2
0.012740373915127683,-0.007237341102173196,15.153886538090958,-0.04154323625143758,-0.04884138405445678,1.6280601775511845,0.0035944721585761405,-0.013091129372876516,15.213967780075391,-0.04005298440230298,-0.04735811685642809,1.710669149265987
