received_time_ns,timestamp,roll,pitch,yaw,thrust_body_x,thrust_body_y,thrust_body_z,reset_integral
1775658950344178176,4740000,0.004142057150602341,0.0010407798690721393,-0.0004234671650920063,0.0,0.0,-0.0010000000474974513,False
1775658950348178176,4744000,0.004121001344174147,0.0010657401289790869,-0.00022184172121342272,0.0,0.0,-0.0010000000474974513,False
1775658950364178176,4760000,0.004037595819681883,0.0011581254657357931,-4.8344798415200785e-05,0.0,0.0,-0.0010000000474974513,False
1775658950384178176,4780000,0.003895340720191598,0.001319073373451829,-0.00011975758388871327,0.0,0.0,-0.0010000000474974513,False
1775658950404178176,4800000,0.003744351677596569,0.0014809316489845514,-7.537018245784566e-05,0.0,0.0,-0.0010000000474974513,False
1775658950424178176,4820000,0.0036142319440841675,0.0016520938370376825,-0.0001740517618600279,0.0,0.0,-0.0010000000474974513,False
1775658950444178176,4840000,0.0035335414577275515,0.0018731348682194948,-0.00035414466401562095,0.0,0.0,-0.0010000000474974513,False
1775658950464178176,4860000,0.003433483187109232,0.002074979245662689,-0.0007046915125101805,0.0,0.0,-0.0010000000474974513,False
1775658950484178176,4880000,0.003355190856382251,0.0022891198750585318,-0.000336785102263093,0.0,0.0,-0.0010000000474974513,False
1775658950504178176,4900000,0.003265004837885499,0.002483975375071168,-0.0006520787719637156,0.0,0.0,-0.0010000000474974513,False
1775658950524178176,4920000,0.0031953705474734306,0.0026691281236708164,-0.00021627318346872926,0.0,0.0,-0.0010000000474974513,False
1775658950544178176,4940000,0.003150021890178323,0.002854685066267848,-0.0004281785513740033,0.0,0.0,-0.0010000000474974513,False
1775658950564178176,4960000,0.003310693195089698,0.0029980363324284554,-0.00020738506282214075,0.0,0.0,-0.0010000000474974513,False
1775658950584178176,4980000,0.0034776520915329456,0.003146182280033827,-0.0007293811650015414,0.0,0.0,-0.0010000000474974513,False
1775658950604178176,5000000,0.003631800878793001,0.0032597887329757214,-0.0003430391661822796,0.0,0.0,-0.0010000000474974513,False
1775658950624178176,5020000,0.0038042280357331038,0.0033602698240429163,-0.0006458545103669167,0.0,0.0,-0.0010000000474974513,False
1775658950644178176,5040000,0.0039871917106211185,0.003446364076808095,-0.0002970283094327897,0.0,0.0,-0.0010000000474974513,False
1775658950664178176,5060000,0.004154364578425884,0.003519251709803939,-0.000535308790858835,0.0,0.0,-0.0010000000474974513,False
1775658950684178176,5080000,0.0044429185800254345,0.003611265681684017,-0.0002535562962293625,0.0,0.0,-0.0010000000474974513,False
1775658950704178176,5100000,0.004731682129204273,0.0037030582316219807,-0.0004839665489271283,0.0,0.0,-0.0010000000474974513,False
1775658950724178176,5120000,0.005041212309151888,0.0037756317760795355,-0.00013678509276360273,0.0,0.0,-0.0010000000474974513,False
1775658950744178176,5140000,0.0053344727493822575,0.0038288284558802843,-0.00023936008801683784,0.0,0.0,-0.0010000000474974513,False
1775658950764178176,5160000,0.005608148407191038,0.0038705747574567795,-9.218265768140554e-05,0.0,0.0,-0.0010000000474974513,False
1775658950784178176,5180000,0.005863614846020937,0.003915918059647083,-0.00015251149307005107,0.0,0.0,-0.0010000000474974513,False
1775658950804178176,5200000,0.005996933672577143,0.004059488885104656,-2.0801568098249845e-05,0.0,0.0,-0.0010000000474974513,False
1775658950824178176,5220000,0.00603824807330966,0.004251294303685427,-1.2527206308732275e-05,0.0,0.0,-0.0010000000474974513,False
1775658950844178176,5240000,0.006090186070650816,0.004451451823115349,1.3987848433316685e-05,0.0,0.0,-0.0010000000474974513,False
1775658950864178176,5260000,0.006091698072850704,0.00463839340955019,5.428975782706402e-05,0.0,0.0,-0.0010000000474974513,False
1775658950884178176,5280000,0.0060861967504024506,0.004802413750439882,0.0001464273955207318,0.0,0.0,-0.0010000000474974513,False
1775658950904178176,5300000,0.006054604891687632,0.004967247601598501,0.00030664438963867724,0.0,0.0,-0.0010000000474974513,False
1775658950924178176,5320000,0.006013436242938042,0.005119470879435539,0.00016035136650316417,0.0,0.0,-0.0010000000474974513,False
1775658950944178176,5340000,0.005972704384475946,0.005264561623334885,0.00035335758002474904,0.0,0.0,-0.0010000000474974513,False
1775658950964178176,5360000,0.005936359986662865,0.005427050404250622,0.00017681583994999528,0.0,0.0,-0.0010000000474974513,False
1775658950984178176,5380000,0.005885580088943243,0.005575202405452728,0.00035243280581198633,0.0,0.0,-0.0010000000474974513,False
1775658951004178176,5400000,0.005832066293805838,0.005705430172383785,0.00017700721218716353,0.0,0.0,-0.0010000000474974513,False
1775658951024178176,5420000,0.0057946983724832535,0.005815178621560335,0.00025474454741925,0.0,0.0,-0.0010000000474974513,False
1775658951044178176,5440000,0.005647061858326197,0.006051969714462757,5.1745046221185476e-05,0.0,0.0,-0.0010000000474974513,False
1775658951064178176,5460000,0.00517483102157712,0.006747673265635967,8.741472265683115e-05,0.0,0.0,-0.0010000000474974513,False
1775658951084178176,5480000,0.0047175828367471695,0.007442518137395382,0.0001373199193039909,0.0,0.0,-0.0010000000474974513,False
1775658951104178176,5500000,0.004246752709150314,0.008126863278448582,0.00024735642364248633,0.0,0.0,-0.0010000000474974513,False
1775658951124178176,5520000,0.0037743940483778715,0.008797039277851582,0.00011438434012234211,0.0,0.0,-0.0010000000474974513,False
1775658951144178176,5540000,0.0033010095357894897,0.009474394842982292,0.00020522323029581457,0.0,0.0,-0.0010000000474974513,False
1775658951164178176,5560000,0.0028224133420735598,0.010135206393897533,0.0001917326299007982,0.0,0.0,-0.0010000000474974513,False
1775658951184178176,5580000,0.0026948011945933104,0.010825516656041145,0.0003765321453101933,0.0,0.0,-0.0010000000474974513,False
1775658951204178176,5600000,0.0026725875213742256,0.011523932218551636,0.00018058589193969965,0.0,0.0,-0.0010000000474974513,False
1775658951224178176,5620000,0.0026792017742991447,0.012178651057183743,0.00020109335309825838,0.0,0.0,-0.0010000000474974513,False
1775658951244178176,5640000,0.00273330369964242,0.012773105874657631,9.30942187551409e-05,0.0,0.0,-0.0010000000474974513,False
1775658951264178176,5660000,0.0028097841423004866,0.013333294540643692,0.00017237244173884392,0.0,0.0,-0.0010000000474974513,False
1775658951284178176,5680000,0.002915507648140192,0.013834224082529545,0.00012623950897250324,0.0,0.0,-0.0010000000474974513,False
1775658951304178176,5700000,0.0027898107655346394,0.01431844849139452,0.0002041199622908607,0.0,0.0,-0.0010000000474974513,False
