future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate,future_state_position_x,future_state_position_y,future_state_position_z,future_state_velocity_x,future_state_velocity_y,future_state_velocity_z,future_state_altitude,future_state_vertical_speed,future_state_heading
-0.31343300129479684,-1.2007395553597604,64.04231595637489,36.20360100778505,-33.165228321900514,0.6066648402021582,-214628455.6026343,905083858.2230715,21.835244339858768,12.537114808678616,30.621278977241936,40.33576916000898,-21.835244339858768,-40.33576916000898,64.04231595637489
