received_time_ns,base_mode,custom_mode,system_status
1775929499692200337,209,20,3
1775929500742891631,209,20,4
1775929501741318356,209,20,4
1775929502704988979,209,20,4
1775929503699316064,209,20,4
1775929504702891588,209,20,4
1775929505716299701,209,20,4
1775929506710780910,209,20,4
1775929507716565309,209,20,4
1775929510713192517,209,20,4
1775929510713341859,209,9,4
1775929510737985418,209,9,4
1775929510760703118,209,9,4
